date,open,high,low,close,volume,return_1d,return_5d,daily_return,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,option_price,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,hedge_shares_0,hedge_shares_25,hedge_shares_50,hedge_shares_75,hedge_shares_100,spot_next,sigma_next,dte_next,T_next,option_price_next,option_pnl,option_pnl_contract,spot_change,hedge_pnl_0,hedge_cost_0,total_pnl_0,score_0,hedge_pnl_25,hedge_cost_25,total_pnl_25,score_25,hedge_pnl_50,hedge_cost_50,total_pnl_50,score_50,hedge_pnl_75,hedge_cost_75,total_pnl_75,score_75,hedge_pnl_100,hedge_cost_100,total_pnl_100,score_100,best_hedge_idx,target_hedge_ratio_bucket,target_class
2005-03-30,90.2002,91.2022,90.0931,91.1841,81522073,0.0142441617957032,0.0109079580754809,0.0142441617957032,0.1104306801934183,91.1841,91.0,30,0.0821917808219178,0.1104306801934183,0.03,call,1.3646800543519007,0.5625942403692231,0.13648879138853776,-8.417708491152842,10.300382619697157,56.25942403692231,13.648879138853776,-841.7708491152842,1030.0382619697157,-0.0,-14.064856009230578,-28.129712018461156,-42.19456802769173,-56.25942403692231,91.0088,0.1104169018459867,29,0.07945205479452055,1.2448672586624738,-0.11981279568942682,-11.981279568942682,-0.17530000000000712,0.0,0.0,-11.981279568942682,-11.981279568942682,2.4655692584182205,0.14064856009230578,-9.656358870616767,-10.078304550893684,4.931138516836441,0.28129712018461156,-7.331438172290853,-8.175329532844687,7.396707775254661,0.4219456802769173,-5.006517473964939,-6.2723545147956905,9.862277033672882,0.5625942403692231,-2.681596775639023,-4.369379496746692,4.0,1.0,4.0
2005-03-31,91.1938,91.3956,90.9258,91.0088,84310645,-0.0019224842927659,0.0081396636905419,-0.0019224842927659,0.1104169018459867,91.0088,91.0,30,0.0821917808219178,0.1104169018459867,0.03,call,1.268019101426063,0.5385477576827608,0.1378298308440404,-8.391405587295827,10.360338534507305,53.85477576827608,13.78298308440404,-839.1405587295827,1036.0338534507305,-0.0,-13.46369394206902,-26.92738788413804,-40.391081826207056,-53.85477576827608,90.6001,0.1107691748412549,29,0.07945205479452055,1.0403553845872509,-0.22766371683881204,-22.766371683881204,-0.40869999999999607,0.0,0.0,-22.766371683881204,-22.766371683881204,5.502611714123555,0.1346369394206902,-17.39839690917834,-17.80230772744041,11.00522342824711,0.2692738788413804,-12.030422134475474,-12.838243770999615,16.507835142370666,0.4039108182620706,-6.6624473597726075,-7.874179814558819,22.01044685649422,0.5385477576827608,-1.294472585069745,-2.9101158581180275,4.0,1.0,4.0
2005-04-01,91.5135,91.8072,90.2002,90.6001,126236623,-0.0044907745185081,0.0023787106503174,-0.0044907745185081,0.1107691748412549,90.6001,91.0,30,0.0821917808219178,0.1107691748412549,0.03,call,1.0631232519298166,0.4819889801850693,0.13851773223130226,-8.253577169424176,10.351660916944176,48.19889801850693,13.851773223130227,-825.3577169424176,1035.1660916944177,-0.0,-12.049724504626733,-24.099449009253465,-36.1491735138802,-48.19889801850693,90.7544,0.098367919957725,29,0.07945205479452055,0.9896019639003626,-0.07352128802945401,-7.352128802945401,0.15430000000000632,-0.0,0.0,-7.352128802945401,-7.352128802945401,-1.859272491063981,0.12049724504626733,-9.33189853905565,-9.693390274194453,-3.718544982127962,0.24099449009253465,-11.311668275165898,-12.034651745443503,-5.577817473191943,0.361491735138802,-13.291438011276146,-14.375913216692553,-7.437089964255924,0.4819889801850693,-15.271207747386395,-16.717174687941604,0.0,0.0,0.0
2005-04-04,90.5564,90.9172,90.0739,90.7544,92814412,0.0017030886279376,0.0026847446840951,0.0017030886279376,0.098367919957725,90.7544,91.0,30,0.0821917808219178,0.098367919957725,0.03,call,1.0104229434649312,0.5022755269866764,0.15587182770674188,-7.5484627275960126,10.379702020425732,50.227552698667644,15.587182770674188,-754.8462727596012,1037.9702020425732,-0.0,-12.556888174666911,-25.113776349333822,-37.670664524000735,-50.227552698667644,91.1938,0.1010961244811647,29,0.07945205479452055,1.2525092825131097,0.24208633904817844,24.208633904817844,0.439399999999992,-0.0,0.0,24.208633904817844,-24.208633904817844,-5.51749666394854,0.1255688817466691,18.565568359122633,-18.94227500436264,-11.03499332789708,0.2511377634933382,12.922502813427426,-13.675916103907442,-16.552489991845622,0.37670664524000735,7.279437267732215,-8.409557203452238,-22.06998665579416,0.5022755269866764,1.6363717220370075,-3.1431983029970367,4.0,1.0,4.0
2005-04-05,90.854,91.3335,90.7897,91.1938,64910508,0.0048416385321261,0.0143520552592502,0.0048416385321261,0.1010961244811647,91.1938,91.0,30,0.0821917808219178,0.1010961244811647,0.03,call,1.274127687109285,0.5686614826756722,0.14869607266681345,-7.836830680320261,10.275264770960751,56.86614826756722,14.869607266681346,-783.6830680320261,1027.526477096075,-0.0,-14.216537066891805,-28.43307413378361,-42.649611200675416,-56.86614826756722,91.497,0.1024024796196024,29,0.07945205479452055,1.4446652930535038,0.17053760594421874,17.053760594421874,0.3032000000000039,-0.0,0.0,17.053760594421874,-17.053760594421874,-4.310454038681651,0.14216537066891805,12.601141185071304,-13.027637297078059,-8.620908077363302,0.2843307413378361,8.148521775720736,-9.001513999734245,-12.931362116044953,0.4264961120067542,3.6959023663701664,-4.975390702390429,-17.241816154726603,0.5686614826756722,-0.7567170429804013,-2.462701491007418,4.0,1.0,4.0
2005-04-06,91.3956,91.7708,91.1841,91.497,69097710,0.0033247874307245,0.0034315193109324,0.0033247874307245,0.1024024796196024,91.497,91.0,30,0.0821917808219178,0.1024024796196024,0.03,call,1.4664444164120454,0.6118696832888011,0.1426396305137816,-7.89655061775207,10.05061825366883,61.18696832888011,14.263963051378159,-789.6550617752071,1005.061825366883,-0.0,-15.296742082220028,-30.593484164440056,-45.890226246660085,-61.18696832888011,92.0007,0.0987635736985486,29,0.07945205479452055,1.7376524846206962,0.27120806820865084,27.120806820865084,0.5036999999999949,-0.0,0.0,27.120806820865084,-27.120806820865084,-7.70496898681415,0.15296742082220027,19.262870413228733,-19.721772675695334,-15.4099379736283,0.30593484164440055,11.404934005592382,-12.322738530525584,-23.11490696044245,0.4589022624666009,3.546997597956033,-4.923704385355835,-30.8198759472566,0.6118696832888011,-4.3109388096803185,-6.146547859546722,3.0,0.75,3.0
2005-04-07,91.3613,92.0177,91.277,92.0007,61209472,0.0055050985278204,0.0108989460359878,0.0055050985278204,0.0987635736985486,92.0007,92.0,30,0.0821917808219178,0.0987635736985486,0.03,call,1.155505000131889,0.5404272273819539,0.15235979954147552,-7.746427249547067,10.46834055374858,54.042722738195394,15.235979954147552,-774.6427249547068,1046.834055374858,-0.0,-13.510680684548849,-27.021361369097697,-40.53204205364655,-54.042722738195394,91.0378,0.1038880885339702,29,0.07945205479452055,0.7371382236982456,-0.4183667764336434,-41.83667764336434,-0.9628999999999905,0.0,0.0,-41.83667764336434,-41.83667764336434,13.00943443115196,0.13510680684548848,-28.96235001905787,-29.367670439594335,26.01886886230392,0.27021361369097696,-16.0880223947514,-16.89866323582433,39.02830329345588,0.4053204205364655,-3.2136947704449272,-4.429656032054323,52.03773772460784,0.5404272273819539,9.660632853861543,-11.281914536007404,3.0,0.75,3.0
2005-04-08,91.9471,91.9843,91.0378,91.0378,83334418,-0.0104662247135075,0.004831120495452,-0.0104662247135075,0.1038880885339702,91.0378,91.0,30,0.0821917808219178,0.1038880885339702,0.03,call,1.2161190429119841,0.5444392710573905,0.14621863292432868,-7.990001200583496,10.347617657868303,54.44392710573906,14.621863292432868,-799.0001200583496,1034.7617657868304,-0.0,-13.610981776434764,-27.22196355286953,-40.832945329304295,-54.44392710573906,91.1221,0.1019708560475887,29,0.07945205479452055,1.2210076644992895,0.004888621587305408,0.48886215873054084,0.08429999999999893,-0.0,0.0,0.48886215873054084,-0.48886215873054084,-1.147405763753436,0.13610981776434763,-0.7946534227872428,-1.2029828760802856,-2.294811527506872,0.27221963552869527,-2.0781690043050265,-2.894827910891112,-3.442217291260308,0.40832945329304293,-3.36168458582281,-4.586672945701939,-4.589623055013744,0.5444392710573905,-4.645200167340594,-6.278517980512765,0.0,0.0,0.0
2005-04-11,91.2597,91.3698,90.8979,91.1221,59436913,0.0009259889847952,0.0040515941926781,0.0009259889847952,0.1019708560475887,91.1221,91.0,30,0.0821917808219178,0.1019708560475887,0.03,call,1.2427581739765259,0.5575767740163105,0.14819766874490128,-7.884453856728256,10.313195900366132,55.75767740163104,14.819766874490128,-788.4453856728256,1031.3195900366131,-0.0,-13.93941935040776,-27.87883870081552,-41.81825805122328,-55.75767740163104,91.5777,0.1009269842517874,29,0.07945205479452055,1.480116742050157,0.2373585680736312,23.73585680736312,0.4555999999999898,-0.0,0.0,23.73585680736312,-23.73585680736312,-6.350799456045634,0.1393941935040776,17.245663157813407,-17.66384573832564,-12.701598912091267,0.2787883870081552,10.755469508263698,-11.591834669288163,-19.0523983681369,0.41818258051223284,4.265275858713989,-5.519823600250687,-25.403197824182534,0.5575767740163105,-2.2249177908357245,-3.8976481128846556,4.0,1.0,4.0
2005-04-12,90.9449,91.8619,90.32,91.5777,112205091,0.0049998847699952,0.0042097160113954,0.0049998847699952,0.1009269842517874,91.5777,92.0,30,0.0821917808219178,0.1009269842517874,0.03,call,0.9632196473479127,0.47634859119257755,0.15029160742867437,-7.699255000276528,10.455622147035958,47.634859119257754,15.029160742867436,-769.9255000276528,1045.5622147035958,-0.0,-11.908714779814439,-23.817429559628877,-35.726144339443316,-47.634859119257754,90.5027,0.1048179408017436,29,0.07945205479452055,0.553904322120367,-0.40931532522754566,-40.931532522754566,-1.0749999999999886,0.0,0.0,-40.931532522754566,-40.931532522754566,12.801868388300386,0.11908714779814439,-28.248751282252325,-28.606012725646757,25.603736776600773,0.23817429559628878,-15.565970041750083,-16.280492928538948,38.40560516490116,0.35726144339443316,-2.883188801247838,-3.9549731314311374,51.207473553201545,0.47634859119257755,9.799592439254402,-11.228638212832134,3.0,0.75,3.0
2005-04-13,91.4683,91.6617,90.3764,90.5027,85621141,-0.0117386656358479,-0.0108670229625014,-0.0117386656358479,0.1048179408017436,90.5027,91.0,30,0.0821917808219178,0.1048179408017436,0.03,call,0.9554400712921804,0.4660212383134258,0.14615700699041076,-7.812957751229471,10.313515519934452,46.60212383134258,14.615700699041076,-781.295775122947,1031.3515519934451,-0.0,-11.650530957835645,-23.30106191567129,-34.95159287350694,-46.60212383134258,89.3295,0.1101760352995886,29,0.07945205479452055,0.5362045934783914,-0.419235477813789,-41.9235477813789,-1.1732000000000085,0.0,0.0,-41.9235477813789,-41.9235477813789,13.668402919732877,0.11650530957835646,-28.37165017122438,-28.72116609995945,27.336805839465754,0.23301061915671292,-14.81975256106986,-15.51878441854,41.00520875919864,0.3495159287350694,-1.267854950915332,-2.3164027371205402,54.67361167893151,0.46602123831342585,12.284042659239182,-13.68210637417946,3.0,0.75,3.0
2005-04-14,90.61,90.6635,89.3295,89.3295,129148331,-0.0129631491657156,-0.0290345616935523,-0.0129631491657156,0.1101760352995886,89.3295,89.0,30,0.0821917808219178,0.1101760352995886,0.03,call,1.4177729169268645,0.5834979179428341,0.13828018031276496,-8.218385843467955,9.992295615800256,58.34979179428341,13.828018031276496,-821.8385843467954,999.2295615800256,-0.0,-14.587447948570853,-29.174895897141706,-43.76234384571256,-58.34979179428341,88.0669,0.1181294198505241,29,0.07945205479452055,0.8490450936163185,-0.5687278233105459,-56.872782331054594,-1.262599999999992,0.0,0.0,-56.872782331054594,-56.872782331054594,18.41811177986544,0.14587447948570853,-38.60054503067486,-39.03816846913198,36.83622355973088,0.29174895897141706,-20.32830773029513,-21.20355460720938,55.254335339596324,0.4376234384571256,-2.0560704299153962,-3.368940745286773,73.67244711946176,0.5834979179428341,16.216166870464335,-17.966660624292835,3.0,0.75,3.0
2005-04-15,89.3036,89.6498,88.0295,88.0669,173763858,-0.0141341885939134,-0.032633697211488,-0.0141341885939134,0.1181294198505241,88.0669,88.0,30,0.0821917808219178,0.1181294198505241,0.03,call,1.335078144736066,0.5446597257121191,0.13292064024013675,-8.59184191581662,10.00931378479886,54.46597257121191,13.292064024013674,-859.1841915816619,1000.9313784798859,-0.0,-13.616493142802977,-27.232986285605953,-40.84947942840893,-54.46597257121191,88.3424,0.1181156319303712,29,0.07945205479452055,1.4662723977996421,0.13119425306357613,13.119425306357613,0.27549999999999386,-0.0,0.0,13.119425306357613,-13.119425306357613,-3.7513438608421366,0.13616493142802977,9.231916514087445,-9.640411308371533,-7.502687721684273,0.27232986285605953,5.34440772181728,-6.161397310385459,-11.254031582526409,0.4084947942840893,1.4568989295471146,-2.6823833123993825,-15.005375443368546,0.5446597257121191,-2.4306098627230526,-4.06458903985941,3.0,0.75,3.0
2005-04-18,88.0487,88.695,87.9176,88.3424,130023851,0.0031283035964704,-0.0305052232114931,0.0031283035964704,0.1181156319303712,88.3424,88.0,30,0.0821917808219178,0.1181156319303712,0.03,call,1.4900136834374464,0.5809901262646798,0.13060043393115825,-8.605051433290054,9.895067819321191,58.09901262646798,13.060043393115825,-860.5051433290054,989.5067819321191,-0.0,-14.524753156616995,-29.04950631323399,-43.574259469850986,-58.09901262646798,89.0537,0.12278276702262,29,0.07945205479452055,1.9549308917420376,0.46491720830459116,46.491720830459116,0.7113000000000085,-0.0,0.0,46.491720830459116,-46.491720830459116,-10.331456920301791,0.14524753156616996,36.015016378591156,-36.450758973289666,-20.662913840603583,0.2904950631323399,25.538311926723193,-26.409797116120213,-30.994370760905376,0.43574259469850984,15.06160747485523,-16.36883525895076,-41.325827681207166,0.5809901262646798,4.5849030229872705,-6.32787340178131,4.0,1.0,4.0
2005-04-19,88.8039,89.2758,88.5973,89.0537,88656624,0.0080516263991017,-0.0275612949440746,0.0080516263991017,0.12278276702262,89.0537,89.0,30,0.0821917808219178,0.12278276702262,0.03,call,1.389788453906398,0.541726565810636,0.12656751637007038,-8.97167078589916,10.129593118361056,54.172656581063606,12.656751637007039,-897.1670785899161,1012.9593118361056,-0.0,-13.543164145265902,-27.086328290531803,-40.6294924357977,-54.172656581063606,87.7854,0.1275716637909404,29,0.07945205479452055,0.8277386722528419,-0.5620497816535561,-56.20497816535561,-1.2683000000000106,0.0,0.0,-56.20497816535561,-56.20497816535561,17.176795085440887,0.135431641452659,-39.16361472136739,-39.56990964572537,34.35359017088177,0.270863282905318,-22.122251277379156,-22.93484112609511,51.53038525632266,0.40629492435797704,-5.080887833390929,-6.2997726064648605,68.70718034176355,0.541726565810636,11.960475610597298,-13.585655308029207,3.0,0.75,3.0
2005-04-20,89.0451,89.2125,87.6027,87.7854,148844377,-0.0142419686099511,-0.0300245186055223,-0.0142419686099511,0.1275716637909404,87.7854,88.0,30,0.0821917808219178,0.1275716637909404,0.03,call,1.2818303123004071,0.5075582406185399,0.12423426834370316,-9.088715096502124,10.038494867093974,50.75582406185399,12.423426834370316,-908.8715096502124,1003.8494867093973,-0.0,-12.688956015463498,-25.377912030926996,-38.066868046390496,-50.75582406185399,89.5083,0.1476517276288668,29,0.07945205479452055,2.487376473700259,1.2055461613998517,120.55461613998517,1.7229000000000099,-0.0,0.0,120.55461613998517,-120.55461613998517,-21.861802319042187,0.12688956015463498,98.56592426078835,-98.94659294125225,-43.723604638084375,0.25377912030926997,76.57723238159153,-77.33856974251934,-65.58540695712657,0.38066868046390495,54.5885405023947,-55.73054654378642,-87.44720927616875,0.5075582406185399,32.59984862319788,-34.1225233450535,4.0,1.0,4.0
2005-04-21,88.5636,89.6596,88.2449,89.5083,113367309,0.0196262704276566,0.0020015784259399,0.0196262704276566,0.1476517276288668,89.5083,90.0,30,0.0821917808219178,0.1476517276288668,0.03,call,1.3825331507894916,0.4800602160721058,0.10516012837360904,-10.431455506719324,10.22456048348332,48.00602160721058,10.516012837360904,-1043.1455506719324,1022.4560483483319,-0.0,-12.001505401802644,-24.00301080360529,-36.00451620540793,-48.00602160721058,89.1683,0.1480007277629321,29,0.07945205479452055,1.200644336151207,-0.18188881463828466,-18.188881463828466,-0.3400000000000034,0.0,0.0,-18.188881463828466,-18.188881463828466,4.08051183661294,0.12001505401802645,-14.228384681233551,-14.588429843287631,8.16102367322588,0.2400301080360529,-10.267887898638637,-10.987978222746795,12.241535509838819,0.3600451620540793,-6.307391116043726,-7.387526602205964,16.32204734645176,0.4800602160721058,-2.3468943334488106,-3.787074981665128,4.0,1.0,4.0
2005-04-22,89.3036,89.8757,88.1665,89.1683,116441678,-0.0037985304156151,0.0125064013834936,-0.0037985304156151,0.1480007277629321,89.1683,89.0,30,0.0821917808219178,0.1480007277629321,0.03,call,1.7076526922853574,0.549284247924708,0.10463827642842748,-10.530039255496304,10.120542486735765,54.9284247924708,10.463827642842748,-1053.0039255496304,1012.0542486735765,-0.0,-13.7321061981177,-27.4642123962354,-41.1963185943531,-54.9284247924708,89.7505,0.1500429201105476,29,0.07945205479452055,2.035931628901679,0.32827893661632146,32.827893661632146,0.5822000000000003,-0.0,0.0,32.827893661632146,-32.827893661632146,-7.994832228544128,0.137321061981177,24.695740371106844,-25.107703557050375,-15.989664457088256,0.274642123962354,16.563587080581534,-17.387513452468596,-23.984496685632386,0.41196318594353104,8.431433790056229,-9.667323347886821,-31.979328914176513,0.549284247924708,0.29928049953092506,-1.947133243305049,4.0,1.0,4.0
2005-04-25,89.3973,89.8757,89.2854,89.7505,67871463,0.0065292261936136,0.0159391187017785,0.0065292261936136,0.1500429201105476,89.7505,90.0,30,0.0821917808219178,0.1500429201105476,0.03,call,1.5264308678119818,0.505702268133913,0.10332350243384372,-10.68440066786245,10.26400301099932,50.570226813391294,10.332350243384372,-1068.440066786245,1026.400301099932,-0.0,-12.642556703347823,-25.285113406695647,-37.92767011004347,-50.570226813391294,88.8823,0.1520530742170766,29,0.07945205479452055,1.1179586394502579,-0.4084722283617239,-40.84722283617239,-0.8682000000000016,0.0,0.0,-40.84722283617239,-40.84722283617239,10.976267729846601,0.12642556703347824,-29.99738067335927,-30.376657374459704,21.952535459693202,0.2528511340669565,-19.14753851054615,-19.90609191274702,32.928803189539806,0.3792767011004347,-8.297696347733021,-9.435526451034326,43.905070919386404,0.505702268133913,2.552145815080099,-4.069252619481838,4.0,1.0,4.0
2005-04-26,89.4795,90.0931,88.8363,88.8823,97680646,-0.0096734837131826,-0.001924681400099,-0.0096734837131826,0.1520530742170766,88.8823,89.0,30,0.0821917808219178,0.1520530742170766,0.03,call,1.5960004280012114,0.5191429788877061,0.1028454342943037,-10.728786098995371,10.154047260530183,51.91429788877061,10.284543429430371,-1072.8786098995372,1015.4047260530183,-0.0,-12.978574472192653,-25.957148944385306,-38.93572341657796,-51.91429788877061,89.2315,0.1428947881183514,29,0.07945205479452055,1.6627835209713737,0.06678309297016227,6.678309297016227,0.3491999999999962,-0.0,0.0,6.678309297016227,-6.678309297016227,-4.532118205689625,0.12978574472192653,2.016405346604676,-2.4057625807704555,-9.06423641137925,0.25957148944385305,-2.645498603806876,-3.424213072138435,-13.596354617068874,0.3893572341657796,-7.307402554218426,-8.475474256715765,-18.1284728227585,0.5191429788877061,-11.969306504629978,-13.526735441293097,1.0,0.25,1.0
