date,spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,dte_today,call_price,option_price_next,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,target_hedge_ratio_bucket,target_class,T
2003-09-03,28.703,28.9574,-0.0005188401658895,0.0403407031533165,0.1294134041681973,0.1275841281768107,29.0,30,0.3231572970340259,0.4285924643631276,0.4236954315049458,0.3677451522351047,-2.892201249652998,3.222620681889881,42.36954315049458,36.77451522351047,-289.22012496529976,322.2620681889881,10.543516732910168,1.0,4.0,0.0821917808219178
2003-09-04,28.9574,28.7795,0.0088631850329234,0.0414008386618811,0.1275841281768107,0.1347470299823115,29.0,30,0.4368843310320365,0.3656383897861577,0.5181498706199701,0.3762615973815457,-3.004887504202048,3.308522298197244,51.81498706199701,37.62615973815457,-300.4887504202048,330.8522298197244,-7.12459412458788,0.75,3.0,0.0821917808219178
2003-09-05,28.7795,29.2523,-0.0061435073590861,0.0258644965584107,0.1347470299823115,0.1296824723724712,29.0,30,0.374084922523231,0.6041072324834964,0.4544478431417758,0.3564921505335229,-3.061696800809344,3.2701227304486458,45.444784314177575,35.64921505335229,-306.1696800809344,327.01227304486457,23.00223099602654,1.0,4.0,0.0821917808219178
2003-09-08,29.2523,28.9037,0.0164283604649144,0.0334456785936352,0.1296824723724712,0.1446982517429539,29.0,30,0.6124908088533232,0.45699002499539887,0.6247207764549816,0.3487459350409794,-3.039213862190084,3.180818316568126,62.47207764549816,34.87459350409794,-303.9213862190084,318.0818316568126,-15.550078385792432,0.75,3.0,0.0821917808219178
2003-09-09,28.9037,28.2067,-0.0119170116537845,0.00646983240418,0.1446982517429539,0.175136261248844,29.0,30,0.4661785975855146,0.27303651138427476,0.4999998721275385,0.3327201826825199,-3.329500419754314,3.305808575055313,49.99998721275385,33.27201826825199,-332.95004197543136,330.5808575055313,-19.314208620123985,0.5,2.0,0.0821917808219178
2003-09-10,28.2067,28.5191,-0.0241145597276473,-0.0172908755182384,0.175136261248844,0.1764507633668862,28.0,30,0.7107308410233966,0.9009310743940944,0.5873366409795361,0.2749100945446591,-3.83010262131354,3.1484710964594327,58.73366409795361,27.49100945446591,-383.010262131354,314.84710964594325,19.02002333706978,1.0,4.0,0.0821917808219178
2003-09-11,28.5191,28.6756,0.0110753827991221,-0.0151360274057753,0.1764507633668862,0.1760484870882106,29.0,30,0.397740093315658,0.4515480859109964,0.3987748123350781,0.2675763472145496,-3.7171944528222034,3.156249194178632,39.87748123350781,26.75763472145496,-371.7194452822204,315.6249194178632,5.380799259533836,0.75,3.0,0.0821917808219178
2003-09-12,28.6756,28.3937,0.0054875504486466,-0.0036102086554665,0.1760484870882106,0.1824296734763817,29.0,30,0.4621415124642176,0.35792142962162465,0.440858556990634,0.272611122443414,-3.839179356308272,3.243614893345077,44.085855699063394,27.2611122443414,-383.9179356308272,324.3614893345077,-10.422008284259293,0.75,3.0,0.0821917808219178
2003-09-15,28.3937,29.1632,-0.0098306574230355,-0.0293515381696483,0.1824296734763817,0.1846722474115042,28.0,30,0.8476133766680292,1.399854593039862,0.6331718115061479,0.253534413969093,-3.915190215040664,3.064818547975237,63.31718115061479,25.3534413969093,-391.5190215040664,306.4818547975237,55.22412163718329,1.0,4.0,0.0821917808219178
2003-09-16,29.1632,29.0496,0.0271010822823372,0.008978089310365,0.1846722474115042,0.1835284539306718,29.0,30,0.7378559491015722,0.6594235576982399,0.5710469857648697,0.254271865365709,-4.165055154450964,3.282454284490602,57.10469857648697,25.4271865365709,-416.5055154450964,328.2454284490602,-7.843239140333225,1.0,4.0,0.0821917808219178
2003-09-17,29.0496,29.4852,-0.0038953201294781,0.0298829710671577,0.1835284539306718,0.1871028440672796,29.0,30,0.6708551656588444,0.9309248300387232,0.5420698234964434,0.2595544891146388,-4.141086493008949,3.3040046843713693,54.20698234964434,25.95544891146388,-414.10864930089485,330.4004684371369,26.006966437987877,1.0,4.0,0.0821917808219178
2003-09-18,29.4852,29.3139,0.0149950429610046,0.0338755430571089,0.1871028440672796,0.1881266913901437,29.0,30,0.9422730156490182,0.82632189686354,0.6488127015782106,0.2344795648658624,-4.113799835375884,3.13488731671111,64.88127015782106,23.447956486586243,-411.3799835375884,313.488731671111,-11.595111878547826,1.0,4.0,0.0821917808219178
2003-09-19,29.3139,28.7627,-0.005809694355134,0.022259342437473,0.1881266913901437,0.2012322034955397,29.0,30,0.8379302372745592,0.571996937672596,0.6073035088457295,0.2431482912143354,-4.206274066884861,3.230704477685105,60.73035088457295,24.31482912143354,-420.6274066884861,323.0704477685105,-26.59332996019632,0.75,3.0,0.0821917808219178
2003-09-22,28.7627,29.2699,-0.0188033663210969,0.0129958406266179,0.2012322034955397,0.2084443790530021,29.0,30,0.584160349221829,0.8648320746249709,0.4717649631484464,0.2398165836594082,-4.40656750265313,3.281439397231203,47.17649631484464,23.98165836594082,-440.65675026531295,328.1439397231203,28.06717254031419,1.0,4.0,0.0821917808219178
2003-09-23,29.2699,28.1637,0.0176339495249056,0.0036587205793603,0.2084443790530021,0.2540801907825633,29.0,30,0.8776099107370428,0.48857320712961183,0.5894618806036227,0.2223195362857814,-4.629085854119548,3.263162368046568,58.94618806036227,22.23195362857814,-462.9085854119549,326.3162368046568,-38.90367036074309,0.5,2.0,0.0821917808219178
2003-09-24,28.1637,27.7965,-0.0377930911960752,-0.0304961169861204,0.2540801907825633,0.2575769244452873,28.0,30,0.9364791304015192,0.7403472789454479,0.5597357250329145,0.1922781919210085,-5.367733096058765,3.1849942002816074,55.97357250329145,19.22781919210085,-536.7733096058765,318.4994200281607,-19.613185145607126,1.0,4.0,0.0821917808219178
2003-09-25,27.7965,27.6173,-0.013038059629949,-0.0572728012697895,0.2575769244452873,0.2563833026115792,28.0,30,0.7551584472656021,0.6524815083574662,0.4886450883965473,0.1942776494144973,-5.3643382135034985,3.1778867337401926,48.86450883965473,19.42776494144973,-536.4338213503498,317.78867337401925,-10.26769389081359,1.0,4.0,0.0821917808219178
2003-09-26,27.6173,28.1009,-0.0064468548198515,-0.0578769798627955,0.2563833026115792,0.2623596790575774,28.0,30,0.6669699971381107,0.9128683172673142,0.453455854074026,0.1951891613668745,-5.2486020335549055,3.137157054611319,45.3455854074026,19.51891613668745,-524.8602033554905,313.7157054611319,24.589832012920354,1.0,4.0,0.0821917808219178
2003-09-29,28.1009,27.4861,0.0175107631810496,-0.0230089664739402,0.2623596790575774,0.2669486258121302,28.0,30,0.928130412750278,0.627040384180285,0.547050839741462,0.1874321253401916,-5.527214307820354,3.1916111229966493,54.7050839741462,18.74321253401916,-552.7214307820354,319.1611122996649,-30.1090028569993,1.0,4.0,0.0821917808219178
2003-09-30,27.4861,28.1097,-0.0218783028301584,-0.0609431532051697,0.2669486258121302,0.2810564860108064,27.0,30,1.135916256406427,1.5796603029819067,0.6192976882228661,0.1811069449031655,-5.351720822242562,3.002046595555154,61.92976882228661,18.11069449031655,-535.1720822242562,300.20465955551543,44.374404657547984,1.0,4.0,0.0821917808219178
2003-10-01,28.1097,28.1979,0.0226878313038225,-0.0019173617102865,0.2810564860108064,0.2791484448142571,28.0,30,0.9926246385986506,1.0193557427857183,0.5475277111009841,0.1748837309647296,-5.889764582166012,3.192153989389991,54.75277111009841,17.48837309647296,-588.9764582166011,319.2153989389991,2.67311041870677,0.5,2.0,0.0821917808219178
2003-10-02,28.1979,28.9861,0.0031377069125604,0.0144406669904484,0.2791484448142571,0.2967880692477822,28.0,30,1.0355182478075091,1.5672192881853917,0.5630987680781091,0.1745685058650536,-5.853320054068536,3.18465968249987,56.30987680781091,17.45685058650536,-585.3320054068537,318.465968249987,53.170104037788256,1.0,4.0,0.0821917808219178
2003-10-03,28.9861,29.1975,0.027952436174325,0.0495631361501667,0.2967880692477822,0.2920285824810389,29.0,30,1.0116758937464745,1.0933493917728168,0.5262665262019415,0.1614049904790975,-6.399826894672564,3.3080446260848024,52.62665262019415,16.14049904790975,-639.9826894672564,330.80446260848026,8.167349802634227,0.75,3.0,0.0821917808219178
2003-10-06,29.1975,29.3785,0.0072931508550651,0.0390236611638774,0.2920285824810389,0.2892348297125126,29.0,30,1.110805834331675,1.1885021199424806,0.560557050761013,0.1613179317756446,-6.321691792473116,3.3008647527573443,56.0557050761013,16.13179317756446,-632.1691792473116,330.0864752757344,7.769628561080566,0.75,3.0,0.0821917808219178
2003-10-07,29.3785,29.1875,0.0061991608870621,0.0688493456692656,0.2892348297125126,0.2753984009118833,29.0,30,1.2057438385559038,1.0337823810879527,0.590012751009285,0.1595766157445148,-6.244862178578685,3.274217053374058,59.001275100928495,15.957661574451478,-624.4862178578685,327.4217053374058,-17.19614574679511,1.0,4.0,0.0821917808219178
2003-10-08,29.1875,29.4149,-0.0065013530302772,0.0383426361718552,0.2753984009118833,0.2741838734922721,29.0,30,1.0503154764466398,1.1618381231208836,0.5605378837942957,0.171119135241955,-5.987530089730156,3.299758658711554,56.05378837942957,17.1119135241955,-598.7530089730157,329.9758658711554,11.152264667424383,0.75,3.0,0.0821917808219178
2003-10-09,29.4149,29.6821,0.0077910064239827,0.0431592423549271,0.2741838734922721,0.275140073846649,29.0,30,1.1782099243667543,1.331115365386573,0.5992434486265642,0.1671720309319224,-5.930364870493466,3.259632723365097,59.92434486265642,16.71720309319224,-593.0364870493465,325.9632723365097,15.290544101981872,1.0,4.0,0.0821917808219178
2003-10-10,29.6821,29.8788,0.0090838316635446,0.0240115089646415,0.275140073846649,0.2720422737852632,30.0,30,0.8206864990814111,0.8898971887577929,0.4743433845793585,0.1700388033159821,-6.068181548549925,3.387813758578273,47.43433845793585,17.00388033159821,-606.8181548549925,338.7813758578273,6.921068967638178,0.75,3.0,0.0821917808219178
2003-10-13,29.8788,29.958,0.0066268896068675,0.0233341895710248,0.2720422737852632,0.2563368085006568,30.0,30,0.9066917618818096,0.8777267215889104,0.5074623526957429,0.1711671173998924,-6.0821080938676895,3.4167360167368765,50.74623526957429,17.116711739989242,-608.2108093867689,341.67360167368764,-2.8965040292899147,0.0,0.0,0.0821917808219178
2003-10-14,29.958,29.823,0.0026507088638096,0.0197253093248463,0.2563368085006568,0.2565155305563524,30.0,30,0.8936784145405259,0.809830145201115,0.5204302768007513,0.1809681294756829,-5.776968574823982,3.421898264154844,52.04302768007513,18.09681294756829,-577.6968574823982,342.1898264154844,-8.384826933941092,1.0,4.0,0.0821917808219178
2003-10-15,29.823,30.0658,-0.0045063088323652,0.0217730192719485,0.2565155305563524,0.2528390773277946,30.0,30,0.8256826763908123,0.9230645162855087,0.495944493764675,0.1818898383632919,-5.741357331540217,3.410775609054605,49.594449376467495,18.18898383632919,-574.1357331540218,341.07756090546053,9.73818398946964,0.75,3.0,0.0821917808219178
2003-10-16,30.0658,29.3403,0.0081413674009991,0.0221282411294956,0.2528390773277946,0.2674193202164566,30.0,30,0.9388625740601791,0.6275073825261952,0.540020460859057,0.1821320229069734,-5.721395862952731,3.42140453484499,54.0020460859057,18.21320229069734,-572.139586295273,342.140453484499,-31.135519153398395,0.75,3.0,0.0821917808219178
2003-10-17,29.3403,29.7072,-0.0241304073066407,-0.0115153577408606,0.2674193202164566,0.2609553998110566,29.0,30,1.1118199737789212,1.3033876718596176,0.5881009465047087,0.1730105855762849,-5.809759778416656,3.273579912163036,58.81009465047087,17.30105855762849,-580.9759778416657,327.3579912163036,19.15676980806964,0.75,3.0,0.0821917808219178
2003-10-20,29.7072,29.8875,0.0125049846116094,-0.0057432025382544,0.2609553998110566,0.2547723181620123,30.0,30,0.7845294253592616,0.8362794488155743,0.4757859384769767,0.1791706695377896,-5.784341977504167,3.39144700318909,47.57859384769767,17.91706695377896,-578.4341977504167,339.14470031890903,5.175002345631263,0.5,2.0,0.0821917808219178
2003-10-21,29.8875,29.3061,0.0060692357408305,-0.0023532946124573,0.2547723181620123,0.2240374486613242,30.0,30,0.8520913929863578,0.4757203790230129,0.50751619275537,0.1827161584674095,-5.726496805783395,3.417722228539961,50.751619275537,18.27161584674095,-572.6496805783395,341.7722228539961,-37.637101396334494,1.0,4.0,0.0821917808219178
2003-10-22,29.3061,28.9662,-0.019452948557089,-0.0173322603359822,0.2240374486613242,0.2228033271407834,29.0,30,0.94987225867931,0.7429272899619352,0.5924991309152193,0.2062192982504018,-4.937263781039395,3.2613271626746667,59.24991309152193,20.62192982504018,-493.72637810393945,326.13271626746666,-20.694496871737478,1.0,4.0,0.0821917808219178
2003-10-23,28.9662,28.9948,-0.0115982679373918,-0.0365731162982524,0.2228033271407834,0.2205471526417558,29.0,30,0.7564950842268221,0.7505560316334883,0.5208483760991481,0.2153223448359509,-4.914120508583545,3.308431999563459,52.084837609914814,21.53223448359509,-491.41205085835446,330.84319995634587,-0.5939052593333827,0.0,0.0,0.0821917808219178
2003-10-24,28.9948,29.0047,0.00098735767895,-0.011775612382968,0.2205471526417558,0.2133818506185048,29.0,30,0.76401452041606,0.7324699392359495,0.5270178489465507,0.2171084998566385,-4.874552258351642,3.308620123560096,52.70178489465507,21.71084998566385,-487.4552258351642,330.8620123560096,-3.15445811801105,0.0,0.0,0.0821917808219178
2003-10-27,29.0047,29.9768,0.0003414405341646,-0.0236474659341843,0.2133818506185048,0.222694194239608,29.0,30,0.7455366057809467,1.3752977341006947,0.5293130548752306,0.2242309481336024,-4.732756982773862,3.3084012528818536,52.93130548752306,22.42309481336024,-473.2756982773861,330.84012528818533,62.976112831974795,1.0,4.0,0.0821917808219178
2003-10-28,29.9768,29.9503,0.0335152578720001,0.0029878711836053,0.222694194239608,0.2125642294459257,30.0,30,0.788350046498115,0.7264493382657253,0.523295359466275,0.2080944279083298,-5.083755619096466,3.4226956059257763,52.3295359466275,20.80944279083298,-508.3755619096466,342.26956059257765,-6.190070823238969,0.0,0.0,0.0821917808219178
2003-10-29,29.9503,30.0021,-0.000884016973126,0.0219817717130561,0.2125642294459257,0.2126338276238754,30.0,30,0.7398893102189703,0.7537503067314582,0.5174379192492163,0.2183681856107768,-4.868019544381289,3.422238654997681,51.74379192492163,21.83681856107768,-486.80195443812886,342.2238654997681,1.3860996512487844,0.25,1.0,0.0821917808219178
2003-10-30,30.0021,29.823,0.0017295319245549,0.0357623713155332,0.2126338276238754,0.1934701680811818,30.0,30,0.7672234543358059,0.5984681163679237,0.5287296547887252,0.2175623601631977,-4.879998335283277,3.4225343633711387,52.87296547887252,21.756236016319768,-487.9998335283277,342.2534363371139,-16.87553379678821,1.0,4.0,0.0821917808219178
2003-10-31,29.823,30.3194,-0.0059695821292509,0.028563742464166,0.1934701680811818,0.1999276722205278,30.0,30,0.610693468070858,0.8904312570126613,0.4862400178347001,0.2410305565924579,-4.428822828299976,3.408922751266952,48.624001783470014,24.10305565924579,-442.8822828299976,340.8922751266952,27.973778894180334,1.0,4.0,0.0821917808219178
2003-11-03,30.3194,30.1176,0.0166448714079736,0.0453271366364762,0.1999276722205278,0.2015153164213062,30.0,30,0.9031297559043772,0.7789326958729319,0.6011964356978942,0.2221374910861243,-4.600859111752891,3.3555550455733405,60.11964356978942,22.21374910861243,-460.08591117528914,335.5555045573341,-12.419706003144526,1.0,4.0,0.0821917808219178
2003-11-04,30.1176,30.3849,-0.0066558045343906,0.0046969656534385,0.2015153164213062,0.2009915362865346,30.0,30,0.7917975502051142,0.9338205862043836,0.5553879840884528,0.2270673309390775,-4.660030349919673,3.4113935829457924,55.53879840884528,22.70673309390775,-466.0030349919673,341.13935829457927,14.202303599926935,1.0,4.0,0.0821917808219178
2003-11-05,30.3849,30.4642,0.0088752091800143,0.0145107060697222,0.2009915362865346,0.1998801209283171,30.0,30,0.9465240402597884,0.9797852275785246,0.6151787934143707,0.21829230714956,-4.603167085131512,3.3293558317298464,61.517879341437066,21.829230714956,-460.3167085131512,332.93558317298465,3.3261187318736174,0.5,2.0,0.0821917808219178
2003-11-06,30.4642,30.2065,0.0026098489710351,0.0154022551754711,0.1998801209283171,0.201131336305761,30.0,30,0.992333924004278,0.8279337882512863,0.6329347389365314,0.2157187822337665,-4.547918678368567,3.2890123901615707,63.29347389365314,21.57187822337665,-454.7918678368567,328.9012390161571,-16.440013575299172,1.0,4.0,0.0821917808219178
2003-11-07,30.2065,29.8316,-0.0084591093808471,0.0128592026288434,0.201131336305761,0.2053163662657823,30.0,30,0.8407628838551595,0.6423700233621776,0.5755635604563936,0.2249213603225073,-4.647428924876451,3.392654579308424,57.55635604563936,22.49213603225073,-464.74289248764507,339.26545793084244,-19.839286049298188,1.0,4.0,0.0821917808219178
2003-11-10,29.8316,29.726,-0.0124112359922532,-0.0160887088794633,0.2053163662657823,0.2054322746059297,30.0,30,0.6552879840064865,0.5923877230389802,0.4903022609262523,0.2271262939633444,-4.679411567806283,3.4109273426598192,49.03022609262523,22.71262939633444,-467.94115678062826,341.0927342659819,-6.290026096750623,1.0,4.0,0.0821917808219178
2003-11-11,29.726,30.3615,-0.0035398704729213,-0.0130023640661938,0.2054322746059297,0.2185476157127463,30.0,30,0.6051716112949528,0.9772158960983468,0.466339440246024,0.2270602746480287,-4.63143048123015,3.38774857146744,46.6339440246024,22.70602746480287,-463.143048123015,338.77485714674395,37.2044284803394,1.0,4.0,0.0821917808219178
2003-11-12,30.3615,30.327,0.021378591132342,-0.0007701193685021,0.2185476157127463,0.2169939278088337,30.0,30,0.9909640271137548,0.9513573765756576,0.6032827638752336,0.2026457013413022,-4.980909616138413,3.3555082164106502,60.32827638752336,20.26457013413022,-498.0909616138413,335.550821641065,-3.96066505380972,0.0,0.0,0.0821917808219178
2003-11-13,30.327,29.7072,-0.0011363074946889,-0.0045036469035786,0.2169939278088337,0.211762182965854,30.0,30,0.965041001484508,0.6047368559169453,0.5967738219049055,0.205203146235304,-4.9573246018922585,3.3660370276773026,59.67738219049055,20.5203146235304,-495.7324601892258,336.6037027677303,-36.03041455675628,1.0,4.0,0.0821917808219178
2003-11-14,29.7072,29.4051,-0.0204372341477891,-0.0165295548971247,0.211762182965854,0.2102956031889724,30.0,30,0.6178591396442812,0.4705595582723241,0.463912025743528,0.220294673741679,-4.753984148890923,3.383796466907223,46.3912025743528,22.0294673741679,-475.3984148890923,338.37964669072227,-14.729958137195709,1.0,4.0,0.0821917808219178
2003-11-17,29.4051,28.7268,-0.0101692518985295,-0.0142969200445165,0.2102956031889724,0.2233813405830869,29.0,30,0.9652692342974518,0.6265386586084993,0.6183448242493995,0.2150559202117358,-4.628270570358737,3.2140698205893723,61.83448242493995,21.50559202117358,-462.8270570358737,321.4069820589372,-33.87305756889525,0.75,3.0,0.0821917808219178
2003-11-18,28.7268,29.0047,-0.0230674270789761,-0.0336136715333377,0.2233813405830869,0.216829877808597,29.0,30,0.6398900955496316,0.743686676614649,0.4692015425884097,0.2162046234430797,-4.836631196429942,3.275780261461883,46.92015425884097,21.62046234430797,-483.6631196429942,327.5780261461883,10.379658106501743,0.75,3.0,0.0821917808219178
2003-11-19,29.0047,28.7268,0.0096738933678655,-0.0446881741679429,0.216829877808597,0.2155662871923797,29.0,30,0.7569441439243114,0.6013812808151382,0.5292379278961503,0.2206682895788769,-4.801805275329741,3.3084471370612945,52.92379278961504,22.06682895788769,-480.1805275329741,330.8447137061294,-15.556286310917322,1.0,4.0,0.0821917808219178
2003-11-20,28.7268,29.0241,-0.0095812058045764,-0.0527648629933722,0.2155662871923797,0.2188600773380621,29.0,30,0.6142947870127102,0.7605905970821922,0.467180292453918,0.2239519446890771,-4.6781789875698125,3.2744515704402084,46.71802924539181,22.395194468907707,-467.81789875698126,327.44515704402085,14.6295810069482,1.0,4.0,0.0821917808219178
2003-11-21,29.0241,29.823,0.0103492209365469,-0.0229944255937953,0.2188600773380621,0.2394905795938245,29.0,30,0.7739685324921695,1.315694912629958,0.5334358307480711,0.2182939338145767,-4.8454077135496245,3.307913384086134,53.34358307480712,21.82939338145767,-484.5407713549624,330.7913384086134,54.17263801377885,1.0,4.0,0.0821917808219178
2003-11-24,29.823,29.823,0.0275254013044332,0.0142118203985022,0.2394905795938245,0.2074749012602035,30.0,30,0.767616388047994,0.6454069666752549,0.4936399803310431,0.1948053651491656,-5.387414007175687,3.410518392540361,49.36399803310431,19.48053651491656,-538.7414007175687,341.05183925403605,-12.220942137273916,0.0,0.0,0.0821917808219178
2003-11-25,29.823,29.958,0.0,0.038159488700447,0.2074749012602035,0.2081180539297861,30.0,30,0.6584394009268326,0.7154728128621315,0.4887154942825222,0.2248045978527889,-4.720868616929608,3.409587210662817,48.87154942825222,22.48045978527889,-472.0868616929608,340.9587210662817,5.703341193529887,0.75,3.0,0.0821917808219178
2003-11-26,29.958,29.9942,0.0045267075746906,0.0328670870583043,0.2081180539297861,0.2080719591873228,30.0,30,0.7286631142916313,0.7342314078838523,0.5190137521515763,0.2229357261148424,-4.7776597032717465,3.4224999497222184,51.90137521515763,22.29357261148424,-477.7659703271746,342.2499949722218,0.5568293592220996,0.0,0.0,0.0821917808219178
2003-11-28,29.9942,30.4397,0.0012083583683824,0.0441190804405642,0.2080719591873228,0.2131244323123306,30.0,30,0.7474396081160446,1.007383038239169,0.5270754411613776,0.2224555760128644,-4.784117651706546,3.4226288664503275,52.70754411613776,22.24555760128644,-478.4117651706546,342.2628866450327,25.99434301231245,1.0,4.0,0.0821917808219178
2003-12-01,30.4397,30.2732,0.0148528715551672,0.048773260841852,0.2131244323123306,0.206084263627993,30.0,30,1.0207400986192283,0.8832803104888214,0.6213550299808004,0.2044952641416113,-4.8400822275201225,3.3191403758939924,62.13550299808004,20.449526414161127,-484.0082227520123,331.91403758939924,-13.745978813040693,1.0,4.0,0.0821917808219178
2003-12-02,30.2732,29.8875,-0.0054698305173834,0.0150957314824129,0.206084263627993,0.2097906855600373,30.0,30,0.8963656570868217,0.6851128723502828,0.5888984998891362,0.2174842012168724,-4.740513225077365,3.376117825910906,58.889849988913625,21.74842012168724,-474.0513225077365,337.6117825910906,-21.125278473653886,1.0,4.0,0.0821917808219178
2003-12-03,29.8875,30.2065,-0.0127406418878743,0.0021627602856855,0.2097906855600373,0.2109278126222597,30.0,30,0.698344782457351,0.8606255644200118,0.5034320171175489,0.2219238654873042,-4.792840499827174,3.4182024336454098,50.343201711754894,22.19238654873042,-479.2840499827174,341.820243364541,16.228078196266083,1.0,4.0,0.0821917808219178
2003-12-04,30.2065,29.7072,0.0106733584274361,0.0082949462580945,0.2109278126222597,0.218344109927541,30.0,30,0.874018454918545,0.6266311976516334,0.5731696741338344,0.2147206905071471,-4.85143567109301,3.396541677957271,57.31696741338344,21.47206905071471,-485.143567109301,339.65416779572706,-24.738725726691158,0.75,3.0,0.0821917808219178
2003-12-05,29.7072,29.8788,-0.0165295548971247,-0.0095685165798721,0.218344109927541,0.2178856793826432,30.0,30,0.6401356290411861,0.7079476518555587,0.4657357028603824,0.2137405305916552,-4.892249960090828,3.385167747151072,46.57357028603824,21.37405305916552,-489.2249960090828,338.51677471510715,6.78120228143726,0.75,3.0,0.0821917808219178
2003-12-08,29.8788,29.1875,0.0057763774438519,-0.0184265942174199,0.2178856793826432,0.2287467164685173,30.0,30,0.7216362912344358,0.4463837132375499,0.5023538424100695,0.2137452502969627,-4.958141661324878,3.417274396420108,50.23538424100696,21.37452502969627,-495.8141661324878,341.72743964201084,-27.525257799688596,0.75,3.0,0.0821917808219178
2003-12-09,29.1875,29.2982,-0.0231368060296932,-0.0358634039348334,0.2287467164685173,0.2291440112521642,29.0,30,0.8965567860904038,0.947951225365113,0.5669688029025238,0.2054787588842082,-5.049291647295629,3.291122053372362,56.69688029025238,20.54787588842082,-504.9291647295629,329.1122053372362,5.139443927470921,0.75,3.0,0.0821917808219178
2003-12-10,29.2982,29.9334,0.0037927194860813,-0.0197172731074863,0.2291440112521642,0.2295307270573024,29.0,30,0.9618709088580496,1.363612042545892,0.5894412222875979,0.202043471322915,-5.042399424855663,3.266356639748212,58.94412222875979,20.2043471322915,-504.2399424855663,326.6356639748212,40.174113368784234,1.0,4.0,0.0821917808219178
2003-12-11,29.9334,29.8788,0.0216805127960078,-0.009041100425405,0.2295307270573024,0.2295646049054542,30.0,30,0.7892252856118969,0.7471870914387004,0.5145977524313464,0.2023988862603324,-5.215616136410818,3.4212864658989464,51.45977524313464,20.23988862603324,-521.5616136410817,342.12864658989463,-4.203819417319643,0.0,0.0,0.0821917808219178
2003-12-12,29.8788,29.4852,-0.001824049389645,0.0057763774438519,0.2295646049054542,0.2226005579490227,30.0,30,0.7615459738558759,0.5427291084363848,0.5035358373892544,0.2028666854701095,-5.20068589399043,3.4171996571755217,50.35358373892544,20.28666854701095,-520.068589399043,341.71996571755216,-21.881686541949108,1.0,4.0,0.0821917808219178
2003-12-15,29.4852,29.5471,-0.0131732198080244,-0.0131732198080244,0.2226005579490227,0.2196126290555199,29.0,30,1.054673497481602,1.0714507491057574,0.6295066200871062,0.2007427014491439,-4.849041685316062,3.193026765619451,62.95066200871062,20.07427014491439,-484.9041685316062,319.30267656194513,1.6777251624155332,0.25,1.0,0.0821917808219178
2003-12-16,29.5471,29.5999,0.0020993583221413,0.0123203426124196,0.2196126290555199,0.2014602580843676,30.0,30,0.5725312529624844,0.5225646145392933,0.4321265136933153,0.2113376425192275,-4.815161697984008,3.3303684518237127,43.21265136933153,21.13376425192275,-481.5161697984008,333.0368451823713,-4.996663842319116,0.0,0.0,0.0821917808219178
2003-12-17,29.5999,30.146,0.0017869774021816,0.0102975609423103,0.2014602580843676,0.2084272926237892,30.0,30,0.5348909951199357,0.8179525689537144,0.436088543396232,0.2303535948217334,-4.466861997012062,3.341898520338944,43.6088543396232,23.03535948217334,-446.6861997012062,334.1898520338944,28.306157383377872,1.0,4.0,0.0821917808219178
2003-12-18,30.146,30.0658,0.0184493866533332,0.0071024340703027,0.2084272926237892,0.2047361336822374,30.0,30,0.8312129708301121,0.7613003618625207,0.5605600074425642,0.2189116601672716,-4.803253672014511,3.408091622317497,56.056000744256416,21.89116601672716,-480.3253672014511,340.80916223174967,-6.991260896759144,1.0,4.0,0.0821917808219178
2003-12-19,30.0658,30.1548,-0.0026603861208784,0.006258618150662,0.2047361336822374,0.2025802776267091,30.0,30,0.7743434596634078,0.8033169134997102,0.5432732835655685,0.22473133801254,-4.724420505632546,3.4184722104418164,54.32732835655685,22.473133801254,-472.4420505632546,341.84722104418165,2.8973453836302454,0.5,2.0,0.0821917808219178
2003-12-22,30.1548,30.3849,0.0029601740183198,0.0227096984249726,0.2025802776267091,0.1804158736810019,30.0,30,0.8162408789611781,0.866789716147796,0.5636037966921402,0.2248927539449285,-4.681539906913654,3.404974938022636,56.36037966921402,22.48927539449285,-468.15399069136544,340.4974938022636,5.0548837186617845,0.25,1.0,0.0821917808219178
2003-12-23,30.3849,30.4474,0.0076306259699947,0.0283547285520404,0.1804158736810019,0.1804131367989887,30.0,30,0.8782891176336065,0.9064224687920657,0.6255176914068421,0.2411719280062575,-4.167620520296448,3.301760092944741,62.55176914068421,24.11719280062575,-416.7620520296448,330.1760092944741,2.8133351158459163,0.5,2.0,0.0821917808219178
2003-12-24,30.4474,30.4024,0.0020569427577514,0.0286318534859912,0.1804131367989887,0.1801584705891122,30.0,30,0.9178437057857528,0.8769613667843998,0.6404779713115831,0.2374522950573875,-4.139965930421282,3.264174328467528,64.04779713115832,23.74522950573875,-413.9965930421282,326.4174328467528,-4.088233900135297,0.0,0.0,0.0821917808219178
2003-12-26,30.4024,30.9045,-0.0014779587091179,0.0085052743315863,0.1801584705891122,0.1886158561863438,30.0,30,0.8884253150116344,1.2470280507894245,0.6298801687883641,0.2404724540506943,-4.154962137484175,3.291274836406693,62.988016878836405,24.047245405069432,-415.4962137484175,329.1274836406693,35.86027357777901,1.0,4.0,0.0821917808219178
