date,spot_today,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_today,call_price,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,target_hedge_ratio_bucket,target_class
2004-09-08,29.0926,-0.003592773353883,0.0085173796837787,0.1684301151644217,0.165260947340768,29.0,0.0821917808219178,30,0.644637148488636,0.5561556761846264,0.2811657526808014,-3.84155258227784,3.2943946796169907,55.615567618462634,28.11657526808014,-384.155258227784,329.43946796169905,0.12586824510326444,0.75,3.0
2004-09-09,29.3403,0.0085141926125542,0.0093954698078935,0.165260947340768,0.1595676793273603,29.0,0.0821917808219178,30,0.7807994596556291,0.626260153507265,0.2724905035595173,-3.731066704059306,3.186244508458705,62.626015350726504,27.24905035595173,-373.10667040593063,318.6244508458705,0.28213255792063663,1.0,4.0
2004-09-10,29.7886,0.0152793257055994,0.0096940608624322,0.1595676793273603,0.1625034995246944,30.0,0.0821917808219178,30,0.4788567152496981,0.4689901551945115,0.2918678111072424,-3.7019583734541937,3.3967196673973445,46.89901551945115,29.18678111072424,-370.19583734541936,339.67196673973444,0.20583726092728227,1.0,4.0
2004-09-13,30.1812,0.0131795384811639,0.0422620815404697,0.1625034995246944,0.1608693712237886,30.0,0.0821917808219178,30,0.6953105208836483,0.5814002302919683,0.2777976247854396,-3.846719086969533,3.379812772963858,58.14002302919683,27.77976247854396,-384.6719086969533,337.9812772963858,0.004691277013424866,0.0,0.0
2004-09-14,30.2165,0.001169602268962,0.0349002483089304,0.1608693712237886,0.166510177231465,30.0,0.0821917808219178,30,0.7105084986372283,0.5919012970059798,0.278641876386995,-3.807176707127921,3.3638487260775896,59.19012970059798,27.8641876386995,-380.7176707127921,336.38487260775895,-0.16601410392656746,1.0,4.0
2004-09-15,29.8972,-0.0105670742806082,0.0276565174649223,0.166510177231465,0.1569591439884572,30.0,0.0821917808219178,30,0.5552500950772359,0.5014425318737061,0.2795256923090549,-3.8967470013801777,3.41941599227014,50.144253187370616,27.95256923090549,-389.6747001380178,341.941599227014,-0.011947461382682434,0.0,0.0
2004-09-16,29.958,0.0020336352568133,0.021052954468768,0.1569591439884572,0.1544424926310172,30.0,0.0821917808219178,30,0.5535632511305497,0.5184092926879397,0.2956199330287679,-3.717462884376657,3.422743535887752,51.84092926879397,29.561993302876783,-371.7462884376657,342.2743535887752,0.02860525470535258,0.5,2.0
2004-09-17,30.0471,0.0029741638293612,0.0086778163458505,0.1544424926310172,0.1522701415916967,30.0,0.0821917808219178,30,0.5923302522448832,0.5450870323526974,0.2979484099709091,-3.681692728058144,3.414612213856968,54.50870323526974,29.79484099709091,-368.1692728058144,341.46122138569683,-0.017454979869787834,0.0,0.0
2004-09-20,30.0471,0.0,-0.0044431632937059,0.1522701415916967,0.1524428778648815,30.0,0.0821917808219178,30,0.5849129297069773,0.5454788643653687,0.3021650891357179,-3.636788228421564,3.414228261699696,54.54788643653687,30.216508913571783,-363.6788228421564,341.4228261699696,0.06130627431195279,0.75,3.0
2004-09-21,30.1725,0.0041734476871311,-0.0014561580593384,0.1524428778648815,0.1675800229490961,30.0,0.0821917808219178,30,0.6562612461671868,0.5829559817103556,0.2959717752661588,-3.638802654023277,3.376046490705724,58.29559817103556,29.59717752661588,-363.8802654023277,337.6046490705724,-0.2251683555506805,0.75,3.0
2004-09-22,29.6456,-0.0174629215345097,-0.0084155037929973,0.1675800229490961,0.1609224696857153,30.0,0.0821917808219178,30,0.4415120165325206,0.431716334770274,0.2759871329686238,-3.776546020214311,3.340872946631808,43.1716334770274,27.598713296862385,-377.65460202143106,334.0872946631808,-0.043265722813982777,0.0,0.0
2004-09-23,29.6195,-0.0008804004641499,-0.0112991521463382,0.1609224696857153,0.1606451515728532,30.0,0.0821917808219178,30,0.4082101687958683,0.4206769626410027,0.2861551039603764,-3.6121369382378585,3.320488817065844,42.06769626410027,28.61551039603764,-361.21369382378583,332.0488817065844,-0.053913324450924394,1.0,4.0
2004-09-24,29.5126,-0.0036091088640929,-0.0177887383474611,0.1606451515728532,0.1630771039064768,30.0,0.0821917808219178,30,0.3639670656373344,0.3900866913981637,0.2822971775904966,-3.5071385095404146,3.2465155867914923,39.00866913981637,28.22971775904966,-350.71385095404145,324.6515586791492,-0.09132678697707597,1.0,4.0
2004-09-27,29.2601,-0.0085556677486903,-0.0261922115611822,0.1630771039064768,0.1505963456152018,29.0,0.0821917808219178,30,0.72440071918858,0.6053038040414397,0.2814072620642308,-3.7132394986709634,3.229299261772269,60.53038040414397,28.14072620642308,-371.3239498670963,322.9299261772269,-0.010070066089436835,0.0,0.0
2004-09-28,29.3238,0.0021770260525424,-0.0281282624906786,0.1505963456152018,0.1582990532458804,29.0,0.0821917808219178,30,0.7238145997329433,0.6315186732826736,0.2978268797569524,-3.4378858346983767,3.169912049721634,63.151867328267365,29.78268797569524,-343.78858346983765,316.9912049721634,0.3094529156958288,1.0,4.0
2004-09-29,29.7534,0.0146502158656109,0.0036362900396684,0.1582990532458804,0.1566929400806392,30.0,0.0821917808219178,30,0.458235292465103,0.4582473124978691,0.2938283709250239,-3.654354506006521,3.384337270803356,45.82473124978691,29.38283709250239,-365.4354506006521,338.4337270803356,0.009632466202763368,0.25,1.0
2004-09-30,29.8074,0.001814918631148,0.0063437937845001,0.1566929400806392,0.1757900495870439,30.0,0.0821917808219178,30,0.4779455408739359,0.4736796414319196,0.2972869083346904,-3.651832363089696,3.401745316276694,47.36796414319196,29.72869083346904,-365.1832363089696,340.1745316276694,0.5284021393915097,1.0,4.0
2004-10-01,30.6197,0.027251622080423,0.0375127911468322,0.1757900495870439,0.158734521811392,31.0,0.0821917808219178,30,0.4784836601117259,0.4321903235737546,0.2547803068884958,-4.073500827047216,3.451361084678372,43.21903235737546,25.47803068884958,-407.3500827047216,345.13610846783723,0.011098550912493066,0.0,0.0
2004-10-04,30.799,0.0058557072734219,0.0525938052159766,0.158734521811392,0.1576511021001476,31.0,0.0821917808219178,30,0.5001153790182773,0.4736868359212876,0.2840153573390461,-3.816793990123681,3.514915054541842,47.36868359212876,28.40153573390461,-381.6793990123681,351.4915054541842,0.005751104326721546,0.0,0.0
2004-10-05,30.8409,0.0013604337803176,0.0517361324248564,0.1576511021001476,0.1567232697746105,31.0,0.0821917808219178,30,0.516393107610762,0.4853657032518219,0.2860088599140822,-3.8142113382306673,3.524998808476587,48.53657032518219,28.60088599140822,-381.4211338230667,352.4998808476587,0.11128919776525414,1.0,4.0
2004-10-06,31.0818,0.0078110560975845,0.0446469983262418,0.1567232697746105,0.1636005650799701,31.0,0.0821917808219178,30,0.6383239838303751,0.5540871969540895,0.2830350322006224,-3.855579119643751,3.5222030621735088,55.40871969540895,28.303503220062243,-385.5579119643751,352.22030621735087,-0.16234524172839393,0.75,3.0
2004-10-07,30.7335,-0.011205914715364,0.0310694659715371,0.1636005650799701,0.1712056278675865,31.0,0.0821917808219178,30,0.4866984672592789,0.4569746446854604,0.2751461877359798,-3.884712479606711,3.494626231700719,45.69746446854604,27.51461877359798,-388.4712479606711,349.4626231700719,-0.19751896056059337,0.75,3.0
2004-10-08,30.1812,-0.0179706183805944,-0.0143208457300365,0.1712056278675865,0.1656142629502273,30.0,0.0821917808219178,30,0.7247464728144379,0.5782678678340212,0.2641035861206641,-4.027607315892325,3.3852732678491355,57.82678678340212,26.41035861206641,-402.76073158923253,338.52732678491356,0.057855674919693456,0.5,2.0
2004-10-11,30.327,0.0048308218361099,-0.0153251728952238,0.1656142629502273,0.1657370728453026,30.0,0.0821917808219178,30,0.793298268810112,0.6194360348460373,0.2645457632612171,-3.876531834357477,3.3119657699100107,61.94360348460373,26.45457632612171,-387.6531834357477,331.19657699100105,-0.04328162523003698,0.0,0.0
2004-10-12,30.2732,-0.0017739967685561,-0.0184073746226602,0.1657370728453026,0.1612391294239428,30.0,0.0821917808219178,30,0.7607674879079838,0.6050503906068758,0.2676716415782013,-3.895893449031208,3.341697063972205,60.50503906068758,26.76716415782013,-389.5893449031208,334.16970639722047,-0.0710972185862424,1.0,4.0
2004-10-13,30.1969,-0.0025203810631185,-0.0284700371278369,0.1612391294239428,0.1620458781429568,30.0,0.0821917808219178,30,0.7002078295671907,0.586275550509321,0.2790909565156937,-3.8182258369365543,3.372634828208477,58.6275550509321,27.90909565156937,-381.8225836936554,337.2634828208477,-0.08229166355174655,1.0,4.0
2004-10-14,30.0658,-0.0043415052538505,-0.0217254787121544,0.1620458781429568,0.1626641635801508,30.0,0.0821917808219178,30,0.6285167478664508,0.5491304656881811,0.2834490612924202,-3.840527588666953,3.4126121314818545,54.91304656881811,28.34490612924202,-384.05275886669534,341.26121314818545,0.07742051810439143,0.75,3.0
2004-10-15,30.2165,0.0050123396018066,0.001169602268962,0.1626641635801508,0.1703181607240871,30.0,0.0821917808219178,30,0.71654735105664,0.5911039264693349,0.2756983644165984,-3.844582056775578,3.365447195782956,59.11039264693349,27.56983644165984,-384.45820567755777,336.5447195782956,0.2989924579544443,1.0,4.0
2004-10-18,30.6569,0.0145748183939238,0.0108780954265175,0.1703181607240871,0.17245768559235,31.0,0.0821917808219178,30,0.4757655464250518,0.4391928407804724,0.2634040292428312,-3.980287042335388,3.465518624879318,43.91928407804724,26.34040292428312,-398.0287042335388,346.55186248793177,-0.09643508097403414,1.0,4.0
2004-10-19,30.4298,-0.0074077940039599,0.0051728921950768,0.17245768559235,0.159324869120483,30.0,0.0821917808219178,30,0.8806143078249384,0.641437254868403,0.2483194248126919,-3.978499288137618,3.2592662035647506,64.1437254868403,24.83194248126919,-397.8499288137618,325.92662035647504,0.04392576644354307,0.5,2.0
2004-10-20,30.5738,0.0047322033007117,0.0124814136550439,0.159324869120483,0.1662420246700786,31.0,0.0821917808219178,30,0.4026315639394138,0.4105001117844931,0.2784495126633927,-3.667999395723897,3.408452635789743,41.05001117844931,27.84495126633927,-366.79993957238975,340.8452635789743,0.2367088977869134,1.0,4.0
2004-10-21,31.0428,0.0153399315754012,0.0324953934370613,0.1662420246700786,0.1865402803760161,31.0,0.0821917808219178,30,0.650535991689658,0.5416196106116768,0.2681774073307762,-4.055932916821501,3.5311256481696107,54.16196106116769,26.81774073307762,-405.5932916821501,353.1125648169611,-0.25108974687669594,0.75,3.0
2004-10-22,30.3615,-0.0219471181723298,0.0047987026955471,0.1865402803760161,0.1843111969467807,30.0,0.0821917808219178,30,0.884043962966885,0.6166979535749028,0.2351088176895112,-4.305969937462922,3.322893183495008,61.66979535749027,23.51088176895112,-430.5969937462922,332.28931834950083,-0.1063206348893182,1.0,4.0
2004-10-25,30.2165,-0.0047757851226059,-0.0143654446470452,0.1843111969467807,0.1847776519529212,30.0,0.0821917808219178,30,0.7895802729224748,0.5828417580109071,0.2444553004841858,-4.295720622888603,3.381176833722009,58.28417580109071,24.44553004841858,-429.5720622888603,338.11768337220093,0.08775364235411587,0.75,3.0
2004-10-26,30.3791,0.0053811659192826,-0.0016661299121255,0.1847776519529212,0.198306509659473,30.0,0.0821917808219178,30,0.889095133511006,0.6217510937528242,0.2362612474147342,-4.262272760061886,3.311464730637577,62.175109375282425,23.62612474147342,-426.22727600618856,331.1464730637577,0.573066459315708,1.0,4.0
2004-10-27,31.1543,0.0255175433110261,0.0189868449456724,0.198306509659473,0.1987885961001911,31.0,0.0821917808219178,30,0.8252230496676276,0.5632165659130614,0.2224038284349918,-4.746099447151599,3.5183870625442566,56.32165659130614,22.24038284349918,-474.60994471515994,351.8387062544257,0.1043467603688022,0.75,3.0
2004-10-28,31.3521,0.0063490433102333,0.0099636630716302,0.1987885961001911,0.1764950833205014,31.0,0.0821917808219178,30,0.9426056156537648,0.606394451976169,0.2152858483942736,-4.723281237720671,3.4575511296161423,60.6394451976169,21.52858483942736,-472.3281237720671,345.75511296161426,-0.12144013882014093,0.0,0.0
2004-10-29,31.2982,-0.0017191830850246,0.0308515718920343,0.1764950833205014,0.1759087760403428,31.0,0.0821917808219178,30,0.8329066496058282,0.6038131226642683,0.2433312147786933,-4.2545061287761285,3.457781520629485,60.38131226642683,24.33312147786933,-425.45061287761285,345.7781520629485,0.05897267109091331,0.75,3.0
2004-11-01,31.4156,0.0037510144353349,0.0396836165671075,0.1759087760403428,0.1761096631232327,31.0,0.0821917808219178,30,0.9034676261843336,0.6323853551051426,0.2378094705848779,-4.200221940037851,3.3934055080464605,63.23853551051426,23.78094705848779,-420.0221940037851,339.34055080464606,0.058629034000652884,0.75,3.0
2004-11-02,31.5232,0.0034250499751715,0.0376607601936858,0.1761096631232327,0.175460142622953,32.0,0.0821917808219178,30,0.4595117002580071,0.4116696342818685,0.2444890641626033,-4.14305629276592,3.516669943186455,41.16696342818685,24.44890641626033,-414.305629276592,351.6669943186455,0.07347366288917817,0.75,3.0
2004-11-03,31.724,0.0063699116840929,0.0182864002721936,0.175460142622953,0.1699452355755899,32.0,0.0821917808219178,30,0.5447878330963771,0.460952033629528,0.2487954628973162,-4.2766517174316885,3.6109810299114695,46.0952033629528,24.879546289731618,-427.66517174316886,361.09810299114696,0.05624658856538112,0.5,2.0
2004-11-04,31.9061,0.0057401336527549,0.017670267701366,0.1699452355755899,0.1544248838860377,32.0,0.0821917808219178,30,0.6127326108954847,0.505845905905547,0.2566058332443884,-4.238068092265742,3.648810866482284,50.584590590554704,25.66058332443884,-423.80680922657416,364.8810866482284,0.09341052043020781,0.5,2.0
2004-11-05,32.2008,0.0092364782909852,0.0288387191595682,0.1544248838860377,0.154556622941701,32.0,0.0821917808219178,30,0.7169693851135541,0.5867237401382424,0.2732029695348517,-3.922997522432242,3.5955423812750538,58.67237401382424,27.32029695348517,-392.2997522432242,359.55423812750536,0.00458158356339311,0.0,0.0
2004-11-08,32.2261,0.0007856947653475,0.0257992844319383,0.154556622941701,0.154610750262546,32.0,0.0821917808219178,30,0.7323729358795674,0.5935556144969701,0.2716653909540645,-3.9215979412753295,3.5839820473592754,59.355561449697014,27.16653909540645,-392.15979412753296,358.39820473592755,-0.046527285410164154,1.0,4.0
2004-11-09,32.1648,-0.0019021848749927,0.0203532636280581,0.154610750262546,0.1551566888442528,32.0,0.0821917808219178,30,0.6966957967216345,0.5767862966397261,0.2746185156547918,-3.93145623205698,3.610435609196109,57.678629663972615,27.46185156547918,-393.145623205698,361.0435609196109,-0.07323450026542133,1.0,4.0
2004-11-10,32.0501,-0.0035660100482515,0.010279283822973,0.1551566888442528,0.1566887653295642,32.0,0.0821917808219178,30,0.6343439739398491,0.5449224259266279,0.2780551432621069,-3.942873445868824,3.642408105100013,54.49224259266279,27.80551432621069,-394.2873445868824,364.24081051000127,0.2519435969121808,1.0,4.0
2004-11-11,32.477,0.0133197712331629,0.017893130153795,0.1566887653295642,0.1579748801035688,32.0,0.0821917808219178,30,0.8969705818156903,0.6578978960466352,0.2517439767290368,-3.8736296725529087,3.41961448213304,65.78978960466351,25.17439767290368,-387.36296725529087,341.961448213304,0.21170552577195778,1.0,4.0
2004-11-12,32.79,0.0096375896788496,0.0182976820451665,0.1579748801035688,0.153114327482722,33.0,0.0821917808219178,30,0.5314193298336729,0.4745372755012099,0.2680900047536332,-4.04760374740442,3.742655732334487,47.45372755012099,26.80900047536332,-404.760374740442,374.26557323344866,0.04132386385262343,0.5,2.0
2004-11-15,32.9331,0.0043641354071364,0.0219387390965708,0.153114327482722,0.1520289424164375,33.0,0.0821917808219178,30,0.5837714060760248,0.5127202507225112,0.2758205303453822,-3.9957094405510487,3.7647490845968856,51.27202507225112,27.582053034538216,-399.57094405510486,376.47490845968855,-0.11389017836986781,1.0,4.0
2004-11-16,32.7284,-0.0062156310824065,0.0175222603591505,0.1520289424164375,0.1560670336648179,33.0,0.0821917808219178,30,0.4805692710013982,0.4557100064390921,0.2779440630796232,-3.873585616843019,3.720159969734919,45.57100064390921,27.794406307962323,-387.3585616843019,372.0159969734919,0.23472370291070463,1.0,4.0
2004-11-17,33.1746,0.0136334192933353,0.0350856939603931,0.1560670336648179,0.1503894025143378,33.0,0.0821917808219178,30,0.7265727706978922,0.5774679335482497,0.2636855711036451,-4.087112625780979,3.722522420658796,57.746793354824966,26.36855711036451,-408.71126257809794,372.2522420658796,0.058487805663204995,0.5,2.0
2004-11-18,33.3253,0.004542632013649,0.0261200234011762,0.1503894025143378,0.1371225562021557,33.0,0.0821917808219178,30,0.7958854726523192,0.6202969414072607,0.2649336375543193,-3.9235536473108223,3.6368958304981858,62.029694140726065,26.493363755431933,-392.35536473108226,363.68958304981857,-0.3444234790891816,1.0,4.0
2004-11-19,32.8068,-0.0155587496586676,0.000512351326624,0.1371225562021557,0.1344944088502765,33.0,0.0821917808219178,30,0.461325973800756,0.473296966764446,0.3086375565142882,-3.574925873946267,3.743810043209541,47.3296966764446,30.86375565142882,-357.4925873946267,374.3810043209541,0.14411348612660113,1.0,4.0
2004-11-22,33.1209,0.0095742346098979,0.0057024695519096,0.1344944088502765,0.1362823782163234,33.0,0.0821917808219178,30,0.615371417453666,0.5706658259370168,0.3074709143827939,-3.599178348635772,3.728558134952189,57.066582593701675,30.74709143827939,-359.9178348635772,372.8558134952189,-0.03414945349414111,0.0,0.0
2004-11-23,33.0661,-0.0016545444115346,0.0103182557045256,0.1362823782163234,0.1126835952131684,33.0,0.0821917808219178,30,0.5912629681599313,0.5532434926495903,0.306042837467443,-3.638473254287012,3.748143963341097,55.324349264959025,30.604283746744297,-363.8473254287012,374.8143963341097,0.0850664720228771,0.5,2.0
2004-11-24,33.3618,0.0089426935743859,0.0056428713533849,0.1126835952131684,0.1145360626603913,33.0,0.0821917808219178,30,0.6846856219735038,0.6664047592911981,0.3374689745585356,-3.031080824642239,3.4787393193797405,66.64047592911982,33.746897455853556,-303.1080824642239,347.873931937974,-0.07184143505979179,1.0,4.0
2004-11-26,33.2539,-0.0032342379607814,-0.0021425163464393,0.1145360626603913,0.1138704861883092,33.0,0.0821917808219178,30,0.6214521271563633,0.6273807675959218,0.3465656852686046,-3.121010400571312,3.607791010868701,62.738076759592175,34.65656852686046,-312.10104005713123,360.77910108687007,-0.01705053008685553,0.0,0.0
2004-11-29,33.2442,-0.0002916951094458,0.01333260177768,0.1138704861883092,0.1151400488562965,33.0,0.0821917808219178,30,0.6129760793626211,0.6246420353758609,0.349503915532902,-3.108823753963065,3.615125541879479,62.464203537586094,34.9503915532902,-310.8823753963065,361.5125541879479,-0.04184952701178446,1.0,4.0
2004-11-30,33.1826,-0.0018529548011382,0.0018628720837901,0.1151400488562965,0.1313169445552912,33.0,0.0821917808219178,30,0.5798240425993981,0.6019387872056651,0.3522601590717585,-3.152852273518141,3.670617664515756,60.19387872056651,35.22601590717585,-315.28522735181406,367.0617664515757,0.5212461992945805,1.0,4.0
2004-12-01,33.8639,0.020531845003104,0.0241274296031284,0.1313169445552912,0.1309149882591811,34.0,0.0821917808219178,30,0.4832145943511179,0.4911358876126104,0.3128462175019501,-3.577716656471769,3.872166415416999,49.11358876126104,31.284621750195008,-357.7716656471769,387.2166415416999,0.0504574900612802,0.75,3.0
2004-12-02,33.9854,0.0035878915305087,0.0186920370004015,0.1309149882591811,0.1307951193335025,34.0,0.0821917808219178,30,0.5436356324909539,0.5291047144811646,0.3119294048712462,-3.6105242032100655,3.876670144955813,52.91047144811646,31.19294048712462,-361.05242032100654,387.66701449558127,0.01847028907137016,0.5,2.0
2004-12-03,34.0392,0.0015830327140478,0.0236152752008034,0.1307951193335025,0.1288977764117158,34.0,0.0821917808219178,30,0.5720885453615416,0.545870723056782,0.3104855889638015,-3.6174496693992464,3.8674086595753567,54.5870723056782,31.04855889638015,-361.74496693992467,386.7408659575357,0.05020424882620489,0.75,3.0
2004-12-06,34.1585,0.0035047827210978,0.0275025417967644,0.1288977764117158,0.1476797699743137,34.0,0.0821917808219178,30,0.632157129701465,0.5835797816078399,0.3090854353288951,-3.575028263185557,3.820761589546143,58.357978160783986,30.90854353288951,-357.5028263185557,382.0761589546143,-0.23060393635858034,0.75,3.0
2004-12-07,33.5664,-0.0173338993222769,0.0115663028213581,0.1476797699743137,0.1474908576417695,34.0,0.0821917808219178,30,0.4119385065363676,0.4114786963233365,0.2737786126850528,-3.765727134891226,3.744194898325566,41.14786963233365,27.37786126850528,-376.5727134891226,374.4194898325566,0.07563996647293975,0.75,3.0
2004-12-08,33.765,0.0059166309166309,-0.0029205141758628,0.1474908576417695,0.1461930257475086,34.0,0.0821917808219178,30,0.4983673877504255,0.4663012298542324,0.2784267279429021,-3.909975865649392,3.848025337350272,46.63012298542324,27.84267279429021,-390.9975865649392,384.8025337350272,0.08374387137815914,0.75,3.0
2004-12-09,33.9667,0.0059736413445876,-0.0005502362779309,0.1461930257475086,0.1421544042116309,34.0,0.0821917808219178,30,0.5930519006587325,0.5224915514535513,0.2797853247841573,-3.9641183791574455,3.878704439474278,52.24915514535513,27.97853247841573,-396.41183791574457,387.87044394742776,-0.07416132365010242,1.0,4.0
2004-12-10,33.8726,-0.0027703603823746,-0.0048943570941738,0.1421544042116309,0.1415166014171316,34.0,0.0821917808219178,30,0.5294811750265822,0.4955179101042225,0.2889745574571287,-3.837669331024901,3.8738730484410095,49.55179101042225,28.89745574571287,-383.7669331024901,387.387304844101,0.14474371436605793,1.0,4.0
2004-12-13,34.1662,0.0086677727720931,0.0002254197344733,0.1415166014171316,0.1416378430238881,34.0,0.0821917808219178,30,0.6849053319186709,0.5797492340538644,0.2820309849705495,-3.8703538216598994,3.82935793468451,57.974923405386434,28.203098497054953,-387.0353821659899,382.93579346845104,0.09039431858092328,0.75,3.0
2004-12-14,34.3329,0.0048790910314873,0.0228353353353354,0.1416378430238881,0.1398668631788578,34.0,0.0821917808219178,30,0.7858780711315703,0.6258865772900997,0.2717903518012682,-3.834618073364774,3.7296038760853496,62.58865772900997,27.17903518012682,-383.4618073364774,372.960387608535,-0.09173177440086278,1.0,4.0
2004-12-15,34.2107,-0.0035592682237737,0.0132000592329335,0.1398668631788578,0.1388392456400041,34.0,0.0821917808219178,30,0.7047026175978672,0.593132444159673,0.2828555830247921,-3.825688994256466,3.805676790762216,59.313244415967304,28.28555830247921,-382.5688994256466,380.5676790762216,-0.1891008256108826,1.0,4.0
2004-12-16,33.8914,-0.0093333372307495,-0.0022168771178833,0.1388392456400041,0.1388366740603866,34.0,0.0821917808219178,30,0.5259975537120773,0.5005883497446693,0.2957288155415548,-3.767102445812879,3.876263554530431,50.058834974466926,29.57288155415548,-376.7102445812879,387.6263554530431,-0.05461323802769513,1.0,4.0
2004-12-17,33.8004,-0.0026850469440623,-0.002131516328832,0.1388366740603866,0.1283769775967354,34.0,0.0821917808219178,30,0.4816592317995933,0.473659190311885,0.2958842136660286,-3.723792323593516,3.857430108890768,47.365919031188504,29.58842136660286,-372.3792323593516,385.7430108890768,-0.15072638879636452,1.0,4.0
2004-12-20,33.5664,-0.0069229949941421,-0.01755536173177,0.1283769775967354,0.1309572229154124,34.0,0.0821917808219178,30,0.3399879766214173,0.3961462422714635,0.3119218712890259,-3.2847237875839523,3.708266142247621,39.61462422714635,31.19218712890259,-328.4723787583952,370.82661422476207,0.18868145641843456,1.0,4.0
2004-12-21,33.9756,0.0121907621907622,-0.0104069274660748,0.1309572229154124,0.1304894413534152,34.0,0.0821917808219178,30,0.5386291590045751,0.5260429688848642,0.3120847823790378,-3.609147011756787,3.877615203909032,52.604296888486424,31.20847823790378,-360.9147011756787,387.7615203909032,0.01276105803552241,0.25,1.0
2004-12-22,34.0216,0.0013539128080151,-0.0055275103987935,0.1304894413534152,0.1274601682191856,34.0,0.0821917808219178,30,0.5613460133437158,0.540460084013545,0.3118347882906328,-3.607724070750525,3.871130337727466,54.0460084013545,31.183478829063283,-360.7724070750525,387.1130337727466,-0.0065512302163774905,0.0,0.0
2004-12-23,34.049,0.0008053707056694,0.0046501472349917,0.1274601682191856,0.128027516128114,34.0,0.0821917808219178,30,0.564565209867304,0.5498013592590789,0.318137916224212,-3.5406777787322383,3.863910271953207,54.98013592590789,31.8137916224212,-354.0677778732238,386.3910271953207,-0.08572124891930955,1.0,4.0
2004-12-27,33.9003,-0.0043672354547856,0.0029555863244221,0.128027516128114,0.1315574498718343,34.0,0.0821917808219178,30,0.4885453206089991,0.5022031207562309,0.3206139295516826,-3.515804830118495,3.877226568492845,50.220312075623085,32.06139295516826,-351.5804830118495,387.72265684928453,0.18556790752233362,1.0,4.0
2004-12-28,34.229,0.0096960793857281,0.0197399780733114,0.1315574498718343,0.1309710018045639,34.0,0.0821917808219178,30,0.6841182142011064,0.6034215001479923,0.29857681245452,-3.6263417413732943,3.782581871734541,60.34215001479923,29.857681245452,-362.6341741373294,378.2581871734541,0.013654808789869577,0.25,1.0
2004-12-29,34.2713,0.0012357942095881,0.008703304724567,0.1309710018045639,0.1104556806199216,34.0,0.0821917808219178,30,0.7077086811281639,0.6164272584799428,0.2967223955457409,-3.6015820593834387,3.751587011610042,61.642725847994285,29.67223955457409,-360.1582059383439,375.1587011610042,-0.10180105969641318,0.0,0.0
2004-12-30,34.2447,-0.0007761596437834,0.0065575987020012,0.1104556806199216,0.110166250321118,34.0,0.0821917808219178,30,0.6145250680425711,0.6255768131288462,0.3495072643808424,-3.1245273072857422,3.720997558405073,62.55768131288462,34.95072643808424,-312.45273072857424,372.09975584050727,-0.047602377006679575,1.0,4.0
2004-12-31,34.1831,-0.0017988185033012,0.0039384416576111,0.110166250321118,0.1164010762291501,34.0,0.0821917808219178,30,0.5755639860239157,0.6040767507093067,0.3568711728438473,-3.1326813438984136,3.7758203016588503,60.407675070930665,35.687117284384726,-313.26813438984135,377.58203016588504,-0.17685624479626405,0.75,3.0
2005-01-03,33.8267,-0.0104262047620022,-0.002171072232399,0.1164010762291501,0.1316892522429566,34.0,0.0821917808219178,30,0.4075466233364953,0.4750605457311545,0.3527195452872561,-3.2040812979431195,3.8613056059492337,47.50605457311545,35.27195452872561,-320.40812979431195,386.1305605949234,-0.1872645864807012,0.75,3.0
2005-01-04,33.208,-0.0182902854845433,-0.0298285079903006,0.1316892522429566,0.1190685740900829,33.0,0.0821917808219178,30,0.6559059033512931,0.5989434680314427,0.3083645473424312,-3.525646096736059,3.680684600068585,59.89434680314427,30.83645473424312,-352.5646096736059,368.0684600068585,-0.17131532533745286,1.0,4.0
2005-01-05,33.0054,-0.0061009395326426,-0.036937612521264,0.1190685740900829,0.1172514199222854,33.0,0.0821917808219178,30,0.4935295715070182,0.5374830232568322,0.3525259874217033,-3.2396233437202184,3.758258787521733,53.74830232568322,35.252598742170335,-323.9623343720218,375.82587875217325,-0.10227665858308649,1.0,4.0
2005-01-06,32.8342,-0.0051870300011512,-0.0411888555017272,0.1172514199222854,0.1168767971322627,33.0,0.0821917808219178,30,0.3998901431034074,0.4762048776238276,0.3608094324757698,-3.1309271534827063,3.7486704440182073,47.620487762382766,36.08094324757698,-313.09271534827064,374.8670444018207,0.0818305542637301,0.75,3.0
2005-01-07,33.0151,0.0055094992416442,-0.0341689314310289,0.1168767971322627,0.1167973877145649,33.0,0.0821917808219178,30,0.4905275698106557,0.5414131733989586,0.3586794806883174,-3.1918181360708977,3.7556789364602823,54.141317339895856,35.86794806883174,-319.1818136070898,375.5678936460282,-0.018510323999276324,0.0,0.0
2005-01-10,32.9976,-0.0005300604874738,-0.0245102241720298,0.1167973877145649,0.1122832342528981,33.0,0.0821917808219178,30,0.4808092695399999,0.5351444843529299,0.3596589108585976,-3.186440367479396,3.759387143547718,53.51444843529299,35.96589108585976,-318.6440367479396,375.9387143547718,-0.1398467699505268,1.0,4.0
2005-01-11,32.7646,-0.0070611195965766,-0.0133522042881232,0.1122832342528981,0.1158443662789689,33.0,0.0821917808219178,30,0.3491494071598229,0.448403057025291,0.3750795464412096,-2.9685195045118413,3.716006173552296,44.8403057025291,37.50795464412096,-296.8519504511841,371.6006173552296,0.14273253133522523,1.0,4.0
