date,close,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_next,T_next,call_price,call_price_next,delta,gamma,theta,vega,option_pnl,option_pnl_contract,target_hedge_ratio_bucket
2005-05-03,49.7096,50.2652,0.0050546304458587,0.0018824496837726,0.2258117488838416,0.2301343403490729,50.0,0.0821917808219178,29,0.07945205479452055,1.2038737284985397,1.4967731548233694,0.4922133242359873,0.1239442352162005,-8.50645745826242,5.684362865418618,0.2928994263248297,29.28994263248297,0.0
2005-05-04,50.2652,50.2553,0.0111769155253713,0.0134235494784209,0.2301343403490729,0.2291952395215445,50.0,0.0821917808219178,29,0.07945205479452055,1.5209488630961303,1.4859866308737537,0.5598307153629197,0.1189394624059908,-8.756383385387993,5.684216613863052,-0.0349622322223766,-3.49622322223766,0.0
2005-05-05,50.2553,50.428,-0.0001969553488297,0.0397655446658928,0.2291952395215445,0.2243527206550598,50.0,0.0821917808219178,29,0.07945205479452055,1.510073124079895,1.557401218067767,0.5587849539140175,0.1194975838014568,-8.72406728230969,5.685345303303202,0.047328093987871966,4.732809398787197,0.0
2005-05-06,50.428,50.9161,0.0034364534685893,0.0299752453002835,0.2243527206550598,0.226909018680601,50.0,0.0821917808219178,29,0.07945205479452055,1.5809820663842655,1.8690332889685273,0.5804379877376697,0.1204878136348712,-8.541832937096874,5.649972614700713,0.28805122258426175,28.805122258426174,0.0
2005-05-09,50.9161,50.3039,0.0096791465059093,0.0294482769775736,0.226909018680601,0.2276045329786445,51.0,0.0821917808219178,29,0.07945205479452055,1.3415704101651895,1.0275183893694404,0.5179944865066263,0.1203225134010083,-8.781260435022148,5.817512226275153,-0.3140520207957491,-31.405202079574913,1.0
2005-05-10,50.3039,50.3288,-0.0120237017367788,0.0119554371791363,0.2276045329786445,0.2191753044820881,50.0,0.0821917808219178,29,0.07945205479452055,1.528339732163282,1.4715241725645178,0.5648504265075975,0.1199289934158164,-8.667240777799245,5.677234057886764,-0.056815559598764054,-5.681555959876405,0.0
2005-05-11,50.3288,49.5398,0.0004949914420153,0.0012652889076338,0.2191753044820881,0.2142193756714237,50.0,0.0821917808219178,29,0.07945205479452055,1.4946405363543285,1.0344397328809407,0.5694486248463783,0.1242338024794602,-8.373286351286392,5.668823534357957,-0.46020080347338777,-46.02008034733878,1.0
2005-05-12,49.5398,49.3593,-0.015676908648726,-0.0142373043241209,0.2142193756714237,0.2087710628959724,50.0,0.0821917808219178,29,0.07945205479452055,1.0565905241106712,0.922438805007932,0.4682365139211792,0.1307083735009346,-8.024558592970008,5.648056699438837,-0.13415171910273926,-13.415171910273926,1.0
2005-05-13,49.3593,50.1124,-0.0036435350970331,-0.0211925914174664,0.2087710628959724,0.2144828059328023,49.0,0.0821917808219178,29,0.07945205479452055,1.4282624582433527,1.9074312224201826,0.5765940594137837,0.1325416304382136,-7.848176828720008,5.541010655256336,0.47916876417682985,47.916876417682985,0.0
2005-05-16,50.1124,50.421,0.0152575097296761,-0.015784791058231,0.2144828059328023,0.2072991591066579,50.0,0.0821917808219178,29,0.07945205479452055,1.347593466061511,1.458706693292445,0.5427493383358365,0.1287227141202657,-8.210861740450548,5.69857759682759,0.11111322723093409,11.111322723093409,0.0
2005-05-17,50.421,51.4252,0.0061581564642683,0.0023278513196789,0.2072991591066579,0.2095772118134772,50.0,0.0821917808219178,29,0.07945205479452055,1.480650218551677,2.1211629079110494,0.5840592413828369,0.1301669642548446,-7.949359876534515,5.638318652933323,0.6405126893593724,64.05126893593724,0.0
2005-05-18,51.4252,51.5551,0.0199163047143053,0.0217847435265692,0.2095772118134772,0.1922486427388668,51.0,0.0821917808219178,29,0.07945205479452055,1.5209059317019644,1.4780750167686847,0.5828794611332241,0.1263183695465844,-8.189905645311345,5.754279312712987,-0.04283091493327973,-4.283091493327973,0.0
2005-05-19,51.5551,51.4936,0.0025259989265964,0.0406804226096997,0.1922486427388668,0.1816993051911535,52.0,0.0821917808219178,29,0.07945205479452055,0.9855339152946918,0.8756295373965663,0.4666854594295357,0.1399081968203168,-7.564231992316013,5.875950101801381,-0.10990437789812546,-10.990437789812546,1.0
2005-05-20,51.4936,51.83,-0.0011928984717322,0.0432400783641584,0.1816993051911535,0.1804559260394409,51.0,0.0821917808219178,29,0.07945205479452055,1.401707121584188,1.5860467989208544,0.6019060976752584,0.1438478354494636,-7.184092150247152,5.696282222606688,0.18433967733666634,18.433967733666634,0.0
2005-05-23,51.83,51.6227,0.0065328506843569,0.0342749499125965,0.1804559260394409,0.1721517225900674,52.0,0.0821917808219178,29,0.07945205479452055,1.049210832525862,0.8800465134036841,0.5040824770892689,0.1487718532249696,-7.259541551604517,5.927652412940625,-0.1691643191221779,-16.91643191221779,1.0
2005-05-24,51.6227,51.2397,-0.0039996141230946,0.0238333234168304,0.1721517225900674,0.1752561485503434,52.0,0.0821917808219178,29,0.07945205479452055,0.8990047062364681,0.7292897503545355,0.4709379530304507,0.1561670417280741,-6.869215066162768,5.888579972409248,-0.16971495588193264,-16.971495588193264,1.0
2005-05-25,51.2397,51.9441,-0.0074192167399226,-0.0036071809151932,0.1752561485503434,0.1476461873466367,51.0,0.0821917808219178,29,0.07945205479452055,1.2163154147403643,1.4899660074700023,0.5665199642222792,0.1527995794707859,-6.995368978151115,5.7787907550213475,0.273650592729638,27.365059272963798,0.0
2005-05-26,51.9441,52.2408,0.0137471530863764,0.0075453252927448,0.1476461873466367,0.1437623187022229,52.0,0.0821917808219178,29,0.07945205479452055,0.9130463667837354,1.0363646718886201,0.5215350822723159,0.1811774111935687,-6.113657069811477,5.9323549561015065,0.12331830510488473,12.331830510488473,0.0
2005-05-27,52.2408,52.1188,0.0057119095335178,0.014510541115789,0.1437623187022229,0.1426518033296696,52.0,0.0821917808219178,29,0.07945205479452055,1.052925588036679,0.9609582473005993,0.576336378397613,0.1818828834694836,-6.001119999405848,5.8652283842142525,-0.0919673407360797,-9.19673407360797,1.0
2005-05-31,52.1188,52.7161,-0.0023353394281864,0.0055720625120587,0.1426518033296696,0.1458541066178615,52.0,0.0821917808219178,29,0.07945205479452055,0.9774130694739503,1.3422341278822643,0.5543024966457699,0.185428262354847,-5.962310884805807,5.905686658465456,0.3648210584083139,36.482105840831395,0.0
2005-06-01,52.7161,52.861,0.0114603559560082,0.0211806046564786,0.1458541066178615,0.142604297727702,53.0,0.0821917808219178,29,0.07945205479452055,0.8060508845851615,0.8413277589713211,0.4806306064990462,0.1807680427308223,-6.079301070290313,6.022201098548581,0.03527687438615956,3.5276874386159562,0.0
2005-06-02,52.861,52.478,0.0027486858853367,0.0316414811171805,0.142604297727702,0.1465512088085751,53.0,0.0821917808219178,29,0.07945205479452055,0.8579463740325579,0.684435986056549,0.5065902144678137,0.1845731908636341,-6.021771494144891,6.045056635683585,-0.17351038797600893,-17.351038797600893,1.0
2005-06-03,52.478,52.6635,-0.0072454172263104,0.0102783569260032,0.1465512088085751,0.1465625718724412,52.0,0.0821917808219178,29,0.07945205479452055,1.2107034346160397,1.3116713159902957,0.6169508335567843,0.1731061875238631,-6.05433263875134,5.742287561964065,0.10096788137425605,10.096788137425605,0.0
2005-06-06,52.6635,52.7776,0.0035348145889706,0.008091376854872,0.1465625718724412,0.1438873486171954,53.0,0.0821917808219178,29,0.07945205479452055,0.7852759557984115,0.8074254975595672,0.4713438426447895,0.1798211418343394,-6.077561487647532,6.0077472909908085,0.02214954176115569,2.214954176115569,0.0
2005-06-07,52.7776,52.4452,0.0021665859656119,0.0126403524256122,0.1438873486171954,0.1378827232857571,53.0,0.0821917808219178,29,0.07945205479452055,0.8240821412992432,0.6199619925910937,0.4914082313491934,0.1831989126335887,-6.035812220291699,6.034942915655984,-0.20412014870814943,-20.412014870814943,1.0
2005-06-08,52.4452,52.9523,-0.0062981264778997,-0.0051388475247599,0.1378827232857571,0.1402716284327443,52.0,0.0821917808219178,29,0.07945205479452055,1.1407064009420331,1.4737606411800286,0.6170739392284758,0.1840865159229635,-5.749736890147528,5.738147567909922,0.33305424023799546,33.305424023799546,0.0
2005-06-09,52.9523,53.0654,0.0096691403598423,0.0017271712604756,0.1402716284327443,0.1226665726961712,53.0,0.0821917808219178,29,0.07945205479452055,0.8908636641174645,0.8304063680153426,0.5235367537772793,0.1870184655975835,-5.963928161465958,6.045780502769401,-0.060457296102121916,-6.045729610212192,0.0
2005-06-10,53.0654,53.3016,0.002135884560255,0.0111932619383359,0.1226665726961712,0.1197702810897089,53.0,0.0821917808219178,29,0.07945205479452055,0.8451507402639251,0.949122462550033,0.548853415571898,0.2121707523726381,-5.343411385882686,6.02369567206502,0.10397172228610785,10.397172228610785,0.0
2005-06-13,53.3016,53.7629,0.0044511112702438,0.0121165513116294,0.1197702810897089,0.1135817765151793,53.0,0.0821917808219178,29,0.07945205479452055,0.9635551234534816,1.2158368615393016,0.6003432302509782,0.2110430632862014,-5.231578549280044,5.9024053661473,0.25228173808582,25.228173808582,0.0
2005-06-14,53.7629,53.9049,0.008654524442043,0.0186689049899957,0.1135817765151793,0.1131944740293448,54.0,0.0821917808219178,29,0.07945205479452055,0.648240326807688,0.7027626591917304,0.482798376128332,0.2276672507155201,-5.004013139368589,6.143317822743289,0.05452233238404247,5.452233238404247,0.0
2005-06-15,53.9049,54.4298,0.0026412265707391,0.0278328617299581,0.1131944740293448,0.0982391445826823,54.0,0.0821917808219178,29,0.07945205479452055,0.7167063228733284,0.9183630400041736,0.5151129265205706,0.2278928117076833,-5.053872649788227,6.160851378359591,0.2016567171308452,20.16567171308452,0.0
2005-06-16,54.4298,54.397,0.0097375192236699,0.0279024707142088,0.0982391445826823,0.0990055171365491,54.0,0.0821917808219178,29,0.07945205479452055,0.9307400350312492,0.9015534464312083,0.6491821905947479,0.2418257639629353,-4.489249390574858,5.784808783553702,-0.029186588600040975,-2.9186588600040975,1.0
2005-06-17,54.397,54.1112,-0.0006026110696714,0.0250935637910956,0.0990055171365491,0.1021263380626839,54.0,0.0821917808219178,29,0.07945205479452055,0.914045508931693,0.747266997404811,0.6402509758546264,0.2422451790455463,-4.5305375109048605,5.83301143254315,-0.16677851152688206,-16.677851152688206,1.0
2005-06-20,54.1112,54.265,-0.0052539662113719,0.0151890374772989,0.1021263380626839,0.1010286272160225,54.0,0.0821917808219178,29,0.07945205479452055,0.7601999926787748,0.8309699239323578,0.5671475453590891,0.2482335286126021,-4.688223585062907,6.100998541131572,0.070769931253583,7.0769931253583,0.0
2005-06-21,54.265,54.3881,0.0028422951255933,0.0093391539518887,0.1010286272160225,0.098242085648614,54.0,0.0821917808219178,29,0.07945205479452055,0.843768441162517,0.8914754555588829,0.6058929787940012,0.2448283793762634,-4.640308740005986,5.986516923517564,0.04770701439636582,4.770701439636582,0.0
2005-06-22,54.3881,53.4305,0.0022684971897171,0.0089639346330296,0.098242085648614,0.1169406333452894,54.0,0.0821917808219178,29,0.07945205479452055,0.9038973375593642,0.5068261758543215,0.6390390029771038,0.2444504521110642,-4.505071167160601,5.838813233903626,-0.39707116170504264,-39.707116170504264,1.0
2005-06-23,53.4305,52.861,-0.0176067926623654,-0.0183594281073969,0.1169406333452894,0.1168492588264949,53.0,0.0821917808219178,29,0.07945205479452055,1.0262940600001187,0.6882435450605549,0.6299089240821277,0.2107959412624495,-5.093634159457945,5.784083489255214,-0.33805051493956384,-33.805051493956384,1.0
2005-06-24,52.861,52.994,-0.0106587061696972,-0.0282368512969465,0.1168492588264949,0.1156486215874781,53.0,0.0821917808219178,29,0.07945205479452055,0.702250447831986,0.7501213614413018,0.5047727129973891,0.2252700490949651,-5.076720729631405,6.0454489097254225,0.047870913609315835,4.7870913609315835,0.0
2005-06-27,52.994,53.8215,0.0025160326138362,-0.0206463726548292,0.1156486215874781,0.1263706646229195,53.0,0.0821917808219178,29,0.07945205479452055,0.7641248965049172,1.3242490479319216,0.5348759104892846,0.2261855915653431,-5.075283575990691,6.037917712818201,0.5601241514270043,56.01241514270043,0.0
2005-06-28,53.8215,54.2482,0.0156149752802203,-0.0081728554316778,0.1263706646229195,0.1233145912415087,54.0,0.0821917808219178,29,0.07945205479452055,0.7556460327233836,0.9529958269569683,0.4979188773435555,0.2045916451103042,-5.513481310788051,6.1556532660663255,0.19734979423358467,19.734979423358467,0.0
2005-06-29,54.2482,54.1291,0.007928058489637,-0.0025722538570018,0.1233145912415087,0.1238780293812689,54.0,0.0821917808219178,29,0.07945205479452055,0.9680894113617882,0.8880362556251526,0.585948731586949,0.203169272100834,-5.470538374323149,6.059984978106089,-0.08005315573663552,-8.005315573663552,1.0
2005-06-30,54.1291,54.3643,-0.0021954645499757,0.0130749291135212,0.1238780293812689,0.1201552143594482,54.0,0.0821917808219178,29,0.07945205479452055,0.9031976846067592,1.0038848847548465,0.5613618689651928,0.2050654929677229,-5.494610281296687,6.117540836577847,0.1006872001480873,10.06872001480873,0.0
2005-07-01,54.3643,55.2226,0.0043451673868584,0.0284387355517301,0.1201552143594482,0.1299795299463712,54.0,0.0821917808219178,29,0.07945205479452055,1.0185948129454587,1.6483705000473066,0.6117907836870689,0.2046098400021164,-5.332481949243196,5.972073297854258,0.6297756871018478,62.977568710184784,0.0
2005-07-05,55.2226,54.7215,0.0157879343613362,0.042053817413292,0.1299795299463712,0.1362295291821244,55.0,0.0821917808219178,29,0.07945205479452055,1.009698282741251,0.767646900967339,0.5765963110970805,0.1902827013087472,-5.826713562483364,6.199210180812807,-0.24205138177391206,-24.205138177391206,1.0
2005-07-06,54.7215,54.8753,-0.0090741833959284,0.0167219419748612,0.1362295291821244,0.1328017781473847,55.0,0.0821917808219178,29,0.07945205479452055,0.7840572890858901,0.8225188060133561,0.4811296139368524,0.1864577400134792,-5.94726655316089,6.251670053284204,0.03846151692746602,3.846151692746602,0.0
2005-07-07,54.8753,56.0571,0.0028105954697879,0.01155983055659,0.1328017781473847,0.1474117871415843,55.0,0.0821917808219178,29,0.07945205479452055,0.8387527022363415,1.6328506953797373,0.5096463147844974,0.1908921596069303,-5.882816899119554,6.2744286723436,0.7940979931433958,79.40979931433958,0.0
2005-07-08,56.0571,56.7457,0.0215361009415893,0.0356185489875131,0.1474117871415843,0.151075343049755,56.0,0.0821917808219178,29,0.07945205479452055,1.0441172931728635,1.4595544540424683,0.5412527907597295,0.1674953800524425,-6.597624120384211,6.377121442876098,0.4154371608696048,41.54371608696048,0.0
2005-07-11,56.7457,56.5651,0.0122839033770922,0.0438044819854206,0.151075343049755,0.1527921161043455,57.0,0.0821917808219178,29,0.07945205479452055,0.9255040689550036,0.8320742786166591,0.4901667973969761,0.1622696775083814,-6.769621052467179,6.4882155257021115,-0.09342979033834453,-9.342979033834453,1.0
2005-07-12,56.5651,56.4391,-0.0031826200046874,0.0243106988805308,0.1527921161043455,0.1523513559484048,57.0,0.0821917808219178,29,0.07945205479452055,0.8506803895245234,0.7726675193061716,0.4614998540261109,0.1602572550795049,-6.7429340473684105,6.43938148069209,-0.07801287021835179,-7.801287021835179,1.0
2005-07-13,56.4391,56.0293,-0.0022275219172245,0.0313880284714418,0.1523513559484048,0.1562141893583095,56.0,0.0821917808219178,29,0.07945205479452055,1.2937960946530185,1.0661763889325542,0.601454170520957,0.1565721483969284,-6.767669358543043,6.245243618810048,-0.2276197057204643,-22.76197057204643,1.0
2005-07-14,56.0293,56.0809,-0.0072609237213209,0.0210294977886225,0.1562141893583095,0.1535191592218119,56.0,0.0821917808219178,29,0.07945205479452055,1.085312918439783,1.0771061767292665,0.5355105456195373,0.1583562315054229,-6.933207417155807,6.382846806084245,-0.008206741710516496,-0.8206741710516496,0.0
2005-07-15,56.0809,55.7594,0.0009209467189488,0.0004245670931961,0.1535191592218119,0.1555354254528366,56.0,0.0821917808219178,29,0.07945205479452055,1.09597429090023,0.923394789926931,0.5441243635905862,0.1606390168975402,-6.836122381652264,6.374879213126094,-0.17257950097329888,-17.25795009732989,1.0
2005-07-18,55.7594,56.5374,-0.0057327895950314,-0.0173810526612588,0.1555354254528366,0.1597150102596937,56.0,0.0821917808219178,29,0.07945205479452055,0.9422406712594872,1.379919568533026,0.4924335428305055,0.1604243674853502,-6.828492326995568,6.376233771322288,0.4376788972735389,43.76788972735389,0.0
2005-07-19,56.5374,57.2269,0.0139528043702048,-0.0004897012468819,0.1597150102596937,0.1635840476830029,57.0,0.0821917808219178,29,0.07945205479452055,0.8824804727577558,1.2405228751301713,0.4596871425343927,0.1533166918483968,-7.003823570741409,6.4333211078439,0.3580424023724156,35.80424023724156,0.0
2005-07-20,57.2269,56.3339,0.0121954670713546,0.0139584082666095,0.1635840476830029,0.1760527936377538,57.0,0.0821917808219178,29,0.07945205479452055,1.2608372670971733,0.875108046784824,0.5638498141449163,0.1467386046925357,-7.359985331923206,6.461214615739519,-0.38572922031234924,-38.572922031234924,1.0
2005-07-21,56.3339,57.2012,-0.015604549608663,0.0054364412905389,0.1760527936377538,0.1664735170629577,56.0,0.0821917808219178,29,0.07945205479452055,1.3810010496465033,1.8566105476408907,0.576078666794519,0.137749143081069,-7.706764115930345,6.325572737913226,0.47560949799438745,47.560949799438745,0.0
2005-07-22,57.2012,56.8291,0.0153957031201461,0.0199764982373678,0.1664735170629577,0.1624019280943203,57.0,0.0821917808219178,29,0.07945205479452055,1.265086364536721,1.0205524312362826,0.5593639304298025,0.1445112232942268,-7.473910136954944,6.46971875818393,-0.24453393330043838,-24.453393330043838,1.0
2005-07-25,56.8291,56.9997,-0.0065051082844416,0.0191842092992391,0.1624019280943203,0.1623650798399563,57.0,0.0821917808219178,29,0.07945205479452055,1.0405637559707903,1.1084821308118968,0.5046858576453578,0.150766187278026,-7.250137486231247,6.499277490188811,0.06791837484110652,6.791837484110652,0.0
2005-07-26,56.9997,57.1595,0.00300198313892,0.0081768882191257,0.1623650798399563,0.1561446264467051,57.0,0.0821917808219178,29,0.07945205479452055,1.128614111223648,1.1554862454731385,0.5303432811402675,0.1499243037012467,-7.293576964986425,6.500371851323242,0.02687213424949042,2.687213424949042,0.0
2005-07-27,57.1595,57.7499,0.0028035235273169,-0.001177767798011,0.1561446264467051,0.1573654348517294,57.0,0.0821917808219178,29,0.07945205479452055,1.174991318701018,1.5177315378604987,0.5556251546204806,0.1543942849473687,-7.066919582730108,6.473862873031872,0.34274021915948083,34.27402191594808,0.0
2005-07-28,57.7499,57.6864,0.0103289916811728,0.0251358418288099,0.1573654348517294,0.1569164634862743,58.0,0.0821917808219178,29,0.07945205479452055,0.9875305971382532,0.9340083858541597,0.4925906963958704,0.1530947782741284,-7.145743136103487,6.603901510535282,-0.05352221128409351,-5.352221128409351,1.0
2005-07-29,57.6864,57.6616,-0.0010995690035826,0.0084823395313384,0.1569164634862743,0.1573826587150192,58.0,0.0821917808219178,29,0.07945205479452055,0.9536003321723818,0.92513510196639,0.4827666286040749,0.1535848807565855,-7.099061855798815,6.591621185073775,-0.028465230205991787,-2.8465230205991787,1.0
2005-08-01,57.6616,58.0962,-0.0004299106895212,0.014649185012608,0.1573826587150192,0.1510865714714224,58.0,0.0821917808219178,29,0.07945205479452055,0.9447452261066084,1.1065494855571671,0.4790731903361611,0.1531278736949373,-7.105763258713199,6.585866122688082,0.16180425945055876,16.180425945055877,0.0
2005-08-02,58.0962,57.8054,0.0075370784022643,0.0192369433523336,0.1510865714714224,0.1475725596826695,58.0,0.0821917808219178,29,0.07945205479452055,1.1258263235244144,0.931666228020056,0.5465080167296139,0.1574554470974888,-6.984341915214741,6.599444777103915,-0.1941600955043583,-19.41600955043583,1.0
