date,spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_today,dte_next,T_next,call_price,call_price_next,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,option_pnl_contract,cost_per_share,hedge_shares_0,hedge_shares_25,hedge_shares_50,hedge_shares_75,hedge_shares_100,total_pnl_0,total_pnl_25,total_pnl_50,total_pnl_75,total_pnl_100,score_0,score_25,score_50,score_75,score_100,best_hedge_idx,target_hedge_ratio_bucket,target_class
2005-04-11,51.2784,51.7566,-0.0050042397300543,-0.0114950062361806,0.112232888983334,0.1143498229222399,51.0,0.0821917808219178,30,29,0.0794520547945205,0.8773182274601758,1.189693380418106,0.6033060710570441,0.2336389296278918,-4.771006501547252,5.6671234336219625,60.330607105704416,23.36389296278918,-477.10065015472514,566.7123433621963,0.3123751529579301,31.237515295793017,0.01,-0.0,-15.082651776426104,-30.165303552852208,-45.24795532927831,-60.330607105704416,31.237515295793017,23.874164698541776,16.51081410129054,9.147463504039298,1.784112906788057,-31.237515295793017,-24.628297287363083,-18.019079278933148,-11.409861270503214,-4.800643262073278,4,1.0,4
2005-04-12,51.7566,50.8367,0.0093255639801554,-0.00410621512411,0.1143498229222399,0.1268665820333469,52.0,0.0821917808219178,30,29,0.0794520547945205,0.6215174060706055,0.3271868217155536,0.4794597650340468,0.2348110302690683,-4.838169207344705,5.911720032132566,47.94597650340468,23.48110302690683,-483.81692073447044,591.1720032132566,-0.2943305843550519,-29.43305843550519,0.01,-0.0,-11.98649412585117,-23.97298825170234,-35.95948237755351,-47.94597650340468,-29.43305843550519,-18.52654743039323,-7.620036425281269,3.2864745798306982,14.192985584942651,-29.43305843550519,-19.12587213668579,-8.818685837866386,-5.084448698708374,-16.590284410112886,3,0.75,3
2005-04-13,50.8367,49.8068,-0.0177735786353817,-0.0245995686777131,0.1268665820333469,0.1417936568610587,51.0,0.0821917808219178,30,29,0.0794520547945205,0.7191828251727799,0.3780025589829705,0.4991236046393749,0.2157596515783676,-5.226982980481101,5.814341875749292,49.91236046393749,21.57596515783676,-522.6982980481101,581.4341875749292,-0.3411802661898093,-34.118026618980934,0.01,-0.0,-12.478090115984372,-24.956180231968744,-37.43427034795312,-49.91236046393749,-34.118026618980934,-21.391622509688503,-8.665218400396066,4.061185708896371,16.787589818188803,-34.118026618980934,-22.01552701548772,-9.913027411994504,-5.932899226294027,-19.28320784138568,3,0.75,3
2005-04-14,49.8068,49.1281,-0.0202589861261647,-0.0482734636396467,0.1417936568610587,0.1462169769022006,50.0,0.0821917808219178,30,29,0.0794520547945205,0.7737000103111598,0.4922574425900308,0.4943132663312087,0.1970181796697528,-5.628624964412896,5.695984193404038,49.43132663312087,19.70181796697528,-562.8624964412895,569.5984193404038,-0.2814425677211289,-28.144256772112897,0.01,-0.0,-12.357831658280217,-24.715663316560434,-37.07349497484065,-49.43132663312087,-28.144256772112897,-19.880574742220922,-11.616892712328953,-3.353210682436984,4.9104713474549895,-28.144256772112897,-20.498466325134935,-12.852675878156974,-5.206885431179017,-7.382037679111033,3,0.75,3
2005-04-15,49.1281,49.4426,-0.0136266533886938,-0.0467282284525663,0.1462169769022006,0.1502920654227125,49.0,0.0821917808219178,30,29,0.0794520547945205,0.9498314578311238,1.1402129037269084,0.556485629784803,0.1917721518529004,-5.739465511606722,5.562521068336926,55.6485629784803,19.177215185290038,-573.9465511606722,556.2521068336926,0.1903814458957846,19.038144589578465,0.01,-0.0,-13.912140744620075,-27.82428148924015,-41.736422233860225,-55.6485629784803,19.038144589578465,14.523654917949315,10.009165246320167,5.494675574691017,0.9801859030618688,-19.038144589578465,-15.219261955180318,-11.400379320782175,-7.581496686384028,-3.762614051985884,4,1.0,4
2005-04-18,49.4426,50.2652,0.0064016316527606,-0.0358006490062092,0.1502920654227125,0.1653024721065027,49.0,0.0821917808219178,30,29,0.0794520547945205,1.156314098567293,1.7724656885170162,0.6131218480605717,0.1796860291753545,-5.835624161985667,5.426019569834841,61.31218480605717,17.96860291753545,-583.5624161985667,542.6019569834841,0.6161515899497232,61.61515899497232,0.01,-0.0,-15.328046201514292,-30.656092403028584,-45.98413860454288,-61.31218480605717,61.61515899497232,48.8530277275915,36.09089646021068,23.32876519282986,10.56663392544904,-61.61515899497232,-49.619430037667215,-37.62370108036211,-25.627972123057003,-13.632243165751898,4,1.0,4
2005-04-19,50.2652,49.4784,0.016637474566467,-0.0288156486322517,0.1653024721065027,0.1713543574513276,50.0,0.0821917808219178,30,29,0.0794520547945205,1.1533761063499774,0.7693361090236444,0.5743070700215754,0.1645611056353625,-6.511982968231784,5.6489764625939,57.43070700215755,16.45611056353625,-651.1982968231785,564.8976462593901,-0.3840399973263331,-38.40399973263331,0.01,-0.0,-14.357676750539387,-28.715353501078773,-43.073030251618164,-57.43070700215755,-38.40399973263331,-27.25095643281432,-16.097913132995334,-4.944869833176341,6.208173466642641,-38.40399973263331,-27.96884027034129,-17.533680808049272,-7.098521345757249,-9.079708816750518,3,0.75,3
2005-04-20,49.4784,50.6859,-0.0156529766120496,-0.026718886159015,0.1713543574513276,0.1953696756466452,49.0,0.0821917808219178,30,29,0.0794520547945205,1.2927358532204565,2.223053445531569,0.6073934494616929,0.1581454716183483,-6.546728951518823,5.452699927377645,60.7393449461693,15.81454716183483,-654.6728951518822,545.2699927377645,0.9303175923111128,93.03175923111128,0.01,-0.0,-15.184836236542324,-30.36967247308465,-45.55450870962697,-60.7393449461693,93.03175923111128,74.54422111312105,56.05668299513084,37.56914487714062,19.081606759150407,-93.03175923111128,-75.30346292494816,-57.575166618785076,-39.846870312621974,-22.11857400645887,4,1.0,4
2005-04-21,50.6859,49.8683,0.0244045886689949,0.017650200374246,0.1953696756466452,0.2024798654093399,51.0,0.0821917808219178,30,29,0.0794520547945205,1.0427762751492793,0.7117262211880018,0.4847363409440023,0.1404214735653837,-7.590608920426025,5.792864855177402,48.47363409440023,14.04214735653837,-759.0608920426025,579.2864855177402,-0.3310500539612775,-33.10500539612775,0.01,-0.0,-12.118408523600058,-24.236817047200116,-36.35522557080017,-48.47363409440023,-33.10500539612775,-23.31817867246836,-13.531351948808968,-3.7445252251495775,6.042301498509816,-33.10500539612775,-23.924099098648362,-14.743192801168973,-5.562286503689586,-8.465983203229827,3,0.75,3
2005-04-22,49.8683,50.3288,-0.0161307187995083,0.0150667337023004,0.2024798654093399,0.2061892741062828,50.0,0.0821917808219178,30,29,0.0794520547945205,1.15052350783591,1.399199214067071,0.5103978021554306,0.1377659596511194,-7.752097915506231,5.701659559149611,51.03978021554306,13.776595965111941,-775.2097915506231,570.1659559149612,0.2486757062311611,24.86757062311611,0.01,-0.0,-12.759945053885765,-25.51989010777153,-38.279835161657296,-51.03978021554306,24.86757062311611,18.864016475262815,12.86046232740952,6.856908179556227,0.8533540317029319,-24.86757062311611,-19.502013727957102,-14.136456832798096,-8.770899937639092,-3.405343042480085,4,1.0,4
2005-04-25,50.3288,49.6162,0.0092343232073281,0.0179238146861209,0.2061892741062828,0.2059783944266003,50.0,0.0821917808219178,30,29,0.0794520547945205,1.421070664345503,1.0245904479904446,0.5722675750414017,0.1318889962106912,-7.922812159064099,5.661560778583521,57.22675750414017,13.188899621069119,-792.2812159064099,566.1560778583521,-0.3964802163550585,-39.64802163550585,0.01,-0.0,-14.306689376035042,-28.613378752070084,-42.92006812810513,-57.22675750414017,-39.64802163550585,-29.596141679903603,-19.544261724301354,-9.492381768699103,0.559498186903141,-39.64802163550585,-30.311476148705356,-20.974930661904857,-11.638385175104359,-3.4208360621101495,4,1.0,4
2005-04-26,49.6162,49.5994,-0.0141588911319165,-0.0129115173121762,0.2059783944266003,0.1969554704510437,50.0,0.0821917808219178,30,29,0.0794520547945205,1.046055332256362,0.9664320178666266,0.4763937692732913,0.1359219227895971,-7.775950242634858,5.664825905099893,47.63937692732913,13.592192278959711,-777.5950242634858,566.4825905099893,-0.0796233143897353,-7.962331438973536,0.01,-0.0,-11.909844231832283,-23.819688463664566,-35.72953269549685,-47.63937692732913,-7.962331438973536,-7.881344498197119,-7.800357557420703,-7.719370616644286,-7.63838367586787,-7.962331438973536,-8.476836709788733,-8.99134198060393,-9.505847251419128,-10.020352522234326,0,0.0,0
2005-04-27,49.5994,48.3333,-0.0003385990865886,0.0024455115767689,0.1969554704510437,0.213371327101466,50.0,0.0821917808219178,30,29,0.0794520547945205,0.98700277672571,0.5623623401012594,0.4718729263424455,0.1420921891829927,-7.452519866402927,5.658736733247237,47.18729263424455,14.209218918299271,-745.2519866402927,565.8736733247238,-0.4246404366244506,-42.464043662445064,0.01,-0.0,-11.796823158561137,-23.593646317122275,-35.39046947568341,-47.18729263424455,-42.464043662445064,-27.646054092976403,-12.82806452350774,1.9899250459609246,16.807914615429585,-42.464043662445064,-28.23589525090446,-14.007746839363854,-3.759448519745095,-19.167279247141813,3,0.75,3
2005-04-28,48.3333,48.9604,-0.0255265184659492,-0.0464152752540646,0.213371327101466,0.2211489428224116,48.0,0.0821917808219178,30,29,0.0794520547945205,1.4133716032158432,1.816836126326308,0.5729990908668906,0.1326662465034782,-7.84342163444349,5.435228247101178,57.29990908668906,13.266624650347818,-784.342163444349,543.5228247101178,0.4034645231104647,40.34645231104648,0.01,-0.0,-14.324977271672266,-28.64995454334453,-42.974931815016795,-57.29990908668906,40.34645231104648,31.2200092912641,22.093566271481713,12.967123251699334,3.8406802319169517,-40.34645231104648,-31.93625815484771,-23.52606399864894,-15.115869842450174,-6.705675686251405,4,1.0,4
2005-04-29,48.9604,49.4596,0.0129744917065459,-0.0182059544841111,0.2211489428224116,0.2247412806988245,49.0,0.0821917808219178,30,29,0.0794520547945205,1.278106942907559,1.551792126029671,0.523061932919199,0.1283038206346091,-8.250826545712075,5.590398431326885,52.3061932919199,12.83038206346091,-825.0826545712075,559.0398431326885,0.2736851831221119,27.368518312211187,0.01,-0.0,-13.076548322979974,-26.15309664595995,-39.22964496893992,-52.3061932919199,27.368518312211187,20.709939906149756,14.051361500088333,7.392783094026904,0.7342046879654793,-27.368518312211187,-21.363767322298756,-15.35901633238633,-9.3542653424739,-3.3495143525614743,4,1.0,4
2005-05-02,49.4596,49.7096,0.0101959951307588,-0.0172704296545913,0.2247412806988245,0.2258117488838416,49.0,0.0821917808219178,30,29,0.0794520547945205,1.5749194183466884,1.707818041171702,0.5852651311388841,0.1223176465040467,-8.377754642675935,5.527153899767568,58.52651311388841,12.231764650404669,-837.7754642675935,552.7153899767568,0.1328986228250137,13.289862282501376,0.01,-0.0,-14.631628278472103,-29.263256556944206,-43.894884835416306,-58.52651311388841,13.289862282501376,9.48563893009863,5.681415577695883,1.8771922252931368,-1.927031127109611,-13.289862282501376,-10.217220344022236,-7.144578405543093,-4.071936467063952,-4.853356782804032,3,0.75,3
2005-05-03,49.7096,50.2652,0.0050546304458587,0.0018824496837726,0.2258117488838416,0.2301343403490729,50.0,0.0821917808219178,30,29,0.0794520547945205,1.2038737284985397,1.4967731548233694,0.4922133242359873,0.1239442352162005,-8.50645745826242,5.684362865418618,49.22133242359873,12.39442352162005,-850.645745826242,568.4362865418618,0.2928994263248297,29.28994263248297,0.01,-0.0,-12.305333105899683,-24.610666211799366,-36.91599931769905,-49.22133242359873,29.28994263248297,22.330046227786127,15.370149823089289,8.410253418392449,1.450357013695608,-29.28994263248297,-22.94531288308111,-16.600683133679258,-10.2560533842774,-3.9114236348755447,4,1.0,4
2005-05-04,50.2652,50.2553,0.0111769155253713,0.0134235494784209,0.2301343403490729,0.2291952395215445,50.0,0.0821917808219178,30,29,0.0794520547945205,1.5209488630961303,1.4859866308737535,0.5598307153629197,0.1189394624059908,-8.756383385387993,5.684216613863052,55.98307153629197,11.89394624059908,-875.6383385387993,568.4216613863052,-0.0349622322223766,-3.49622322223766,0.01,-0.0,-13.995767884072993,-27.991535768145987,-41.98730365221898,-55.98307153629197,-3.49622322223766,-3.497622799026042,-3.499022375814424,-3.500421952602806,-3.5018215293911887,-3.49622322223766,-4.197411193229692,-4.898599164221723,-5.599787135213756,-6.3009751062057875,0,0.0,0
2005-05-05,50.2553,50.428,-0.0001969553488297,0.0397655446658928,0.2291952395215445,0.2243527206550598,50.0,0.0821917808219178,30,29,0.0794520547945205,1.510073124079895,1.557401218067767,0.5587849539140175,0.1194975838014568,-8.72406728230969,5.685345303303202,55.87849539140175,11.94975838014568,-872.4067282309691,568.5345303303202,0.0473280939878719,4.732809398787197,0.01,-0.0,-13.969623847850437,-27.939247695700875,-41.908871543551314,-55.87849539140175,4.732809398787197,2.180559121784936,-0.37169115521732465,-2.9239414322195847,-5.476191709221846,-4.732809398787197,-2.879040314177458,-1.7686535400023686,-5.01938500939715,-8.270116478791934,2,0.5,2
2005-05-06,50.428,50.9161,0.0034364534685893,0.0299752453002835,0.2243527206550598,0.226909018680601,50.0,0.0821917808219178,30,29,0.0794520547945205,1.5809820663842655,1.8690332889685273,0.5804379877376697,0.1204878136348712,-8.541832937096874,5.649972614700713,58.04379877376697,12.04878136348712,-854.1832937096874,564.9972614700713,0.2880512225842617,28.805122258426177,0.01,-0.0,-14.510949693441743,-29.021899386883486,-43.53284908032523,-58.04379877376697,28.805122258426177,21.577218216122805,14.34931417381943,7.121410131516056,-0.10649391078731663,-28.805122258426177,-22.302765700794893,-15.800409143163604,-9.298052585532318,-3.0086838494756654,4,1.0,4
2005-05-09,50.9161,50.3039,0.0096791465059093,0.0294482769775736,0.226909018680601,0.2276045329786445,51.0,0.0821917808219178,30,29,0.0794520547945205,1.3415704101651895,1.0275183893694404,0.5179944865066263,0.1203225134010083,-8.781260435022148,5.817512226275153,51.799448650662626,12.03225134010083,-878.1260435022148,581.7512226275153,-0.3140520207957491,-31.405202079574913,0.01,-0.0,-12.949862162665656,-25.899724325331313,-38.84958648799697,-51.799448650662626,-31.405202079574913,-23.606795085217637,-15.80838809086036,-8.00998109650308,-0.21157410214580652,-31.405202079574913,-24.25428819335092,-17.103374307126927,-9.95246042090293,-2.801546534678938,4,1.0,4
2005-05-10,50.3039,50.3288,-0.0120237017367788,0.0119554371791363,0.2276045329786445,0.2191753044820881,50.0,0.0821917808219178,30,29,0.0794520547945205,1.528339732163282,1.4715241725645178,0.5648504265075975,0.1199289934158164,-8.667240777799245,5.677234057886764,56.48504265075975,11.99289934158164,-866.7240777799245,567.7234057886765,-0.056815559598764,-5.681555959876405,0.01,-0.0,-14.121260662689938,-28.242521325379876,-42.36378198806982,-56.48504265075975,-5.681555959876405,-6.174387957004318,-6.6672199541322295,-7.160051951260142,-7.6528839483880535,-5.681555959876405,-6.880450990138815,-8.079346020401223,-9.278241050663633,-10.47713608092604,0,0.0,0
2005-05-11,50.3288,49.5398,0.0004949914420153,0.0012652889076338,0.2191753044820881,0.2142193756714237,50.0,0.0821917808219178,30,29,0.0794520547945205,1.4946405363543285,1.0344397328809407,0.5694486248463783,0.1242338024794602,-8.373286351286392,5.668823534357957,56.944862484637824,12.42338024794602,-837.3286351286392,566.8823534357957,-0.4602008034733877,-46.02008034733878,0.01,-0.0,-14.236215621159456,-28.472431242318912,-42.708646863478364,-56.944862484637824,-46.02008034733878,-34.93006837845554,-23.840056409572302,-12.750044440689067,-1.6600324718058252,-46.02008034733878,-35.64187915951351,-25.263677971688246,-14.885476783862984,-4.507275596037717,4,1.0,4
2005-05-12,49.5398,49.3593,-0.015676908648726,-0.0142373043241209,0.2142193756714237,0.2087710628959724,50.0,0.0821917808219178,30,29,0.0794520547945205,1.0565905241106712,0.922438805007932,0.4682365139211792,0.1307083735009346,-8.024558592970008,5.648056699438837,46.823651392117924,13.07083735009346,-802.4558592970008,564.8056699438837,-0.1341517191027392,-13.415171910273926,0.01,-0.0,-11.705912848029481,-23.411825696058962,-35.11773854408844,-46.823651392117924,-13.415171910273926,-11.419313769684875,-9.423455629095825,-7.427597488506773,-5.4317393479177225,-13.415171910273926,-12.00460941208635,-10.594046913898772,-9.183484415711195,-7.772921917523618,4,1.0,4
2005-05-13,49.3593,50.1124,-0.0036435350970331,-0.0211925914174664,0.2087710628959724,0.2144828059328023,49.0,0.0821917808219178,30,29,0.0794520547945205,1.4282624582433527,1.9074312224201824,0.5765940594137837,0.1325416304382136,-7.848176828720008,5.541010655256336,57.659405941378374,13.25416304382136,-784.8176828720008,554.1010655256337,0.4791687641768298,47.916876417682985,0.01,-0.0,-14.414851485344593,-28.829702970689187,-43.24455445603378,-57.659405941378374,47.916876417682985,36.916903249216475,25.916930080749967,14.91695691228346,3.9169837438169517,-47.916876417682985,-37.6376458234837,-27.358415229284425,-17.07918463508515,-6.79995404088587,4,1.0,4
2005-05-16,50.1124,50.421,0.0152575097296761,-0.015784791058231,0.2144828059328023,0.2072991591066579,50.0,0.0821917808219178,30,29,0.0794520547945205,1.347593466061511,1.458706693292445,0.5427493383358365,0.1287227141202657,-8.210861740450548,5.69857759682759,54.27493383358365,12.87227141202657,-821.0861740450548,569.857759682759,0.111113227230934,11.111322723093409,0.01,-0.0,-13.568733458395913,-27.137466916791826,-40.70620037518774,-54.27493383358365,11.111322723093409,6.788324243248492,2.465325763403576,-1.8576727164413414,-6.180671196286257,-11.111322723093409,-7.466760916168288,-3.8221991092431673,-3.8929827352007287,-8.894417887965439,2,0.5,2
2005-05-17,50.421,51.4252,0.0061581564642683,0.0023278513196789,0.2072991591066579,0.2095772118134772,50.0,0.0821917808219178,30,29,0.0794520547945205,1.480650218551677,2.1211629079110494,0.5840592413828369,0.1301669642548446,-7.949359876534515,5.638318652933323,58.405924138283694,13.016696425484461,-794.9359876534514,563.8318652933324,0.6405126893593724,64.05126893593724,0.01,-0.0,-14.601481034570924,-29.202962069141847,-43.80444310371277,-58.405924138283694,64.05126893593724,49.24244687067545,34.433624805413665,19.62480274015187,4.8159806748900795,-64.05126893593724,-49.972520922403994,-35.89377290887076,-21.81502489533751,-7.736276881804264,4,1.0,4
2005-05-18,51.4252,51.5551,0.0199163047143053,0.0217847435265692,0.2095772118134772,0.1922486427388668,51.0,0.0821917808219178,30,29,0.0794520547945205,1.5209059317019644,1.4780750167686847,0.5828794611332241,0.1263183695465844,-8.189905645311345,5.754279312712987,58.287946113322405,12.631836954658441,-818.9905645311345,575.4279312712987,-0.0428309149332797,-4.283091493327973,0.01,-0.0,-14.571986528330601,-29.143973056661203,-43.71595958499181,-58.287946113322405,-4.283091493327973,-6.321712408641517,-8.36033332395506,-10.398954239268603,-12.437575154582147,-4.283091493327973,-7.050311735058047,-9.817531976788121,-12.584752218518194,-15.351972460248268,0,0.0,0
2005-05-19,51.5551,51.4936,0.0025259989265964,0.0406804226096997,0.1922486427388668,0.1816993051911535,52.0,0.0821917808219178,30,29,0.0794520547945205,0.9855339152946918,0.8756295373965663,0.4666854594295357,0.1399081968203168,-7.564231992316013,5.875950101801381,46.66854594295357,13.99081968203168,-756.4231992316013,587.5950101801382,-0.1099043778981254,-10.990437789812546,0.01,-0.0,-11.667136485738393,-23.334272971476786,-35.001409457215175,-46.66854594295357,-10.990437789812546,-10.389580260796992,-9.788722731781437,-9.187865202765884,-8.587007673750328,-10.990437789812546,-10.972937085083911,-10.955436380355277,-10.937935675626644,-10.920434970898008,4,1.0,4
2005-05-20,51.4936,51.83,-0.0011928984717322,0.0432400783641584,0.1816993051911535,0.1804559260394409,51.0,0.0821917808219178,30,29,0.0794520547945205,1.401707121584188,1.5860467989208544,0.6019060976752584,0.1438478354494636,-7.184092150247152,5.696282222606688,60.190609767525835,14.38478354494636,-718.4092150247152,569.6282222606687,0.1843396773366663,18.43396773366663,0.01,-0.0,-15.047652441881459,-30.095304883762918,-45.142957325644375,-60.190609767525835,18.43396773366663,13.221460927798928,8.008954121931229,2.7964473160635284,-2.416059489804174,-18.43396773366663,-13.973843549893001,-9.513719366119375,-5.053595182345747,-5.425589978180466,3,0.75,3
2005-05-23,51.83,51.6227,0.0065328506843569,0.0342749499125965,0.1804559260394409,0.1721517225900674,52.0,0.0821917808219178,30,29,0.0794520547945205,1.049210832525862,0.8800465134036841,0.5040824770892689,0.1487718532249696,-7.259541551604517,5.927652412940625,50.40824770892689,14.877185322496961,-725.9541551604517,592.7652412940625,-0.1691643191221779,-16.91643191221779,0.01,-0.0,-12.602061927231723,-25.204123854463447,-37.80618578169517,-50.40824770892689,-16.91643191221779,-14.430045093975014,-11.94365827573224,-9.457271457489465,-6.97088463924669,-16.91643191221779,-15.0601481903366,-13.203864468455413,-11.347580746574224,-9.491297024693035,4,1.0,4
