spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_today,dte_next,T_next,call_price,call_price_next,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,option_pnl_contract,target_hedge_ratio_bucket,target_class
85.9934,86.2082,0.0003361852857863,0.007525386316052,0.0615382324826039,0.0613388192018943,86.0,0.0821917808219178,30,29,0.07945205479452055,0.7126500628753689,0.8223977014254444,0.5573419640486075,0.260236584926139,-5.060286820090656,9.733566498990958,55.73419640486075,26.023658492613897,-506.0286820090656,973.3566498990958,0.10974763855007552,10.974763855007552,0.75,3
86.2082,86.1412,0.0024978661153065,0.0082724275416983,0.0613388192018943,0.058233061439858,86.0,0.0821917808219178,30,29,0.07945205479452055,0.836427852764345,0.7527476803113871,0.6127566006561852,0.2525728029852249,-5.09086476419239,9.46340747004788,61.27566006561852,25.25728029852249,-509.08647641923903,946.340747004788,-0.08368017245295789,-8.368017245295789,1.0,4
86.1412,86.1762,-0.0007771882489137,0.0059604721665569,0.058233061439858,0.055241853359438,86.0,0.0821917808219178,30,29,0.07945205479452055,0.7662720819528914,0.7460828148655807,0.600370745055666,0.2685789615054775,-4.907627326607809,9.538758156895115,60.0370745055666,26.85789615054775,-490.7627326607809,953.8758156895116,-0.020189267087310725,-2.0189267087310725,0.0,0
86.1762,86.1912,0.0004063096404507,0.0041212968627106,0.055241853359438,0.0532038180095583,86.0,0.0821917808219178,30,29,0.07945205479452055,0.759145637620513,0.7365067974007857,0.6151801070005772,0.280038662443721,-4.740854672969343,9.442550255373076,61.51801070005772,28.003866244372098,-474.0854672969343,944.2550255373076,-0.022638840219727285,-2.2638840219727285,0.0,0
86.1912,84.5929,0.0001740619799899,0.0026371350964642,0.0532038180095583,0.0859737455250348,86.0,0.0821917808219178,30,29,0.07945205479452055,0.7492523275906109,0.3582909417089688,0.6235732599474573,0.2887754377045076,-4.6261974822651455,9.381176236176003,62.35732599474573,28.87754377045076,-462.61974822651456,938.1176236176003,-0.3909613858816421,-39.09613858816421,0.5,2
84.5929,83.6228,-0.0185436564289624,-0.0162861335869961,0.0859737455250348,0.0909047910995544,85.0,0.0821917808219178,30,29,0.07945205479452055,0.7376108470971943,0.3979056016533846,0.4671575890292527,0.1906870175100086,-6.206437693781705,9.642356653311143,46.715758902925266,19.06870175100086,-620.6437693781705,964.2356653311143,-0.33970524544380964,-33.970524544380964,0.75,3
83.6228,83.6988,-0.0114678655064431,-0.0299901865483794,0.0909047910995544,0.0909047103631405,84.0,0.0821917808219178,30,29,0.07945205479452055,0.7877783804559968,0.8064314003070834,0.4740682370620808,0.1826693209124696,-6.443522670469868,9.543994670223746,47.40682370620808,18.26693209124696,-644.3522670469868,954.3994670223747,0.018653019851086583,1.8653019851086583,0.5,2
83.6988,84.5339,0.0009088430428065,-0.0283534475953434,0.0909047103631405,0.0962969135734211,84.0,0.0821917808219178,30,29,0.07945205479452055,0.8243345285719244,1.324948596749671,0.4879577097865533,0.1828067948414023,-6.491950556720046,9.568537756887272,48.79577097865533,18.28067948414023,-649.1950556720046,956.8537756887272,0.5006140681777467,50.06140681777467,1.0,4
84.5339,84.2292,0.0099774429263024,-0.0190574659824869,0.0962969135734211,0.0933990757332525,85.0,0.0821917808219178,30,29,0.07945205479452055,0.8096585468567739,0.6321924347342573,0.4617392457949644,0.170156740856097,-6.784437473504789,9.62391388097268,46.173924579496436,17.0156740856097,-678.4437473504789,962.391388097268,-0.1774661121225165,-17.74661121225165,1.0,4
84.2292,83.5339,-0.0036044711056747,-0.0227633447498118,0.0933990757332525,0.096617992894606,84.0,0.0821917808219178,30,29,0.07945205479452055,1.1322513857977228,0.7821268357571896,0.5820873952332553,0.1731270011208675,-6.794187140229789,9.428902105621026,58.20873952332553,17.312700112086752,-679.4187140229789,942.8902105621025,-0.3501245500405332,-35.01245500405332,0.75,3
83.5339,83.8356,-0.0082548569854634,-0.0125187811270213,0.096617992894606,0.095598104721717,84.0,0.0821917808219178,30,29,0.07945205479452055,0.8006566228851568,0.9189235226947474,0.460961508942167,0.171588873068764,-6.719727294163559,9.508259800283922,46.0961508942167,17.158887306876398,-671.972729416356,950.8259800283921,0.1182668998095906,11.82668998095906,0.75,3
83.8356,84.2542,0.0036117073427672,0.0025447605198583,0.095598104721717,0.0977446412177627,84.0,0.0821917808219178,30,29,0.07945205479452055,0.9377765973323235,1.1683572639757216,0.5128402111441642,0.1735374005247243,-6.835074135428013,9.583578708270815,51.284021114416426,17.35374005247243,-683.5074135428014,958.3578708270816,0.23058066664339805,23.058066664339805,1.0,4
84.2542,83.4699,0.0049931055542036,0.0066356984807427,0.0977446412177627,0.1019375355210293,84.0,0.0821917808219178,30,29,0.07945205479452055,1.1877851812934708,0.8026422441071901,0.5831003791548725,0.1652915030959208,-7.043406147315769,9.426598169337876,58.31003791548724,16.52915030959208,-704.3406147315769,942.6598169337875,-0.3851429371862807,-38.51429371862807,0.75,3
83.4699,83.8506,-0.0093087347574364,-0.0125866664143025,0.1019375355210293,0.1038675271678282,83.0,0.0821917808219178,30,29,0.07945205479452055,1.3434460881144972,1.5857887504617878,0.6149180806315478,0.1567099724161026,-7.172274720958264,9.147848016067652,61.491808063154785,15.67099724161026,-717.2274720958263,914.7848016067652,0.24234266234729063,24.234266234729063,1.0,4
83.8506,85.0114,0.0045609255552001,-0.0044948782607457,0.1038675271678282,0.1159491946652093,84.0,0.0821917808219178,30,29,0.07945205479452055,1.024736530324958,1.8105950479166637,0.5151213507718947,0.1596606093887602,-7.320411488331107,9.583371285933376,51.51213507718947,15.96606093887602,-732.0411488331107,958.3371285933376,0.7858585175917057,78.58585175917057,1.0,4
85.0114,85.5549,0.0138436695742187,0.0176874298937317,0.1159491946652093,0.1181211705758633,85.0,0.0821917808219178,30,29,0.07945205479452055,1.2396683306426013,1.5500505898871424,0.5377758247715724,0.1405394149715229,-8.161763217792831,9.679403733219049,53.77758247715724,14.05394149715229,-816.1763217792832,967.9403733219049,0.3103822592445411,31.03822592445411,1.0,4
